URL,ID,Website,Images_IA
https://www.prlib.ru/item/413694,instruktsijadljaohranenijazdorovjavoins52,89,89
https://www.prlib.ru/item/714279,instruktsijapolkovymsudam65,117,117
https://www.prlib.ru/item/1928579,intelligentsijavlitsah28,448,448
https://www.prlib.ru/item/413731,interesyrossiinavostokeinyneshnjajavojna38,42,42
https://www.prlib.ru/item/681480,ioanneksarhbolgarskij14,237,237
https://www.prlib.ru/item/413742,ioanngroznyj14,91,91
https://www.prlib.ru/item/1734086,iskusstvovsvjazisobschimrazvitiemkultur96,508,508
https://www.prlib.ru/item/416374,issledovanieobugolovnompraverusskojpravd98,292,292
https://www.prlib.ru/item/416367,issledovanieogajdamachestve10,132,132
https://www.prlib.ru/item/416368,issledovanieopodchineniikievskojmitropol43,387,387
https://www.prlib.ru/item/416372,issledovanieosmertitsarevichadimitrija20,36,36
https://www.prlib.ru/item/1287053,issledovaniesovokupnyhdejstvijarmiiiflot52,142,142
https://www.prlib.ru/item/416383,issledovanijaobinorodtsahkazanskojgubern93,194,194
https://www.prlib.ru/item/334874,issledovanijaoprotsentesoslannyhvsibirv38,558,558
https://www.prlib.ru/item/417047,istochnikipravaisudvdrevnejrossii51,421,421
https://www.prlib.ru/item/904204,istoricheskajahrestomatijaizpoeticheskih77,228,228
https://www.prlib.ru/item/1090811,istoricheskajahrestomatijaponovojinovejs67,664,664
https://www.prlib.ru/item/815569,istoricheskajahrestomatijaporusskojistor30,570,570
https://www.prlib.ru/item/416460,istoricheskajahronikahoperskogopolkakuba33,46,46
https://www.prlib.ru/item/416459,istoricheskajahronikapolkov37jpehotnojd32,430,430
https://www.prlib.ru/item/1645293,istoricheskajazapiskao1jkazanskojgimnaz72,352,352
https://www.prlib.ru/item/1645658,istoricheskajazapiskao1jkazanskojgimnaz94,252,252
https://www.prlib.ru/item/708728,istoricheskajazapiskaoekaterinburgskojmu33,150,150
https://www.prlib.ru/item/334910,istoricheskajazapiskaopjatidesjatiletiio40,28,28
https://www.prlib.ru/item/713308,istoricheskajazapiskaosodejstviivtorogoo42,32,32
https://www.prlib.ru/item/1624042,istoricheskajazapiskaovtorojkazanskojgim66,414,414
https://www.prlib.ru/item/416477,istoricheskiematerialydljasostavlenijale6,138,138
https://www.prlib.ru/item/416485,istoricheskiemonografiiiissledovanijanik70,388,388
https://www.prlib.ru/item/416495,istoricheskierasskazyobopolchentsah4,22,22
https://www.prlib.ru/item/815577,istoricheskierasskazyokryme73,250,250
https://www.prlib.ru/item/713187,istoricheskiezapiskidirektsiiuchilischno96,48,48
https://www.prlib.ru/item/823068,istoricheskiezapiskit1983,353,353
https://www.prlib.ru/item/822845,istoricheskiezapiskit737,286,286
https://www.prlib.ru/item/822843,istoricheskiezapiskit814,262,262
https://www.prlib.ru/item/416589,istoricheskijocherkchesmenskojvoennojbog98,140,140
https://www.prlib.ru/item/416558,istoricheskijocherkgshui15,206,206
https://www.prlib.ru/item/1624248,istoricheskijocherkkazanskojmariinskojzh96,248,248
https://www.prlib.ru/item/416574,istoricheskijocherkobrazovanijairazvitij7,366,366
https://www.prlib.ru/item/945825,istoricheskijocherkshturmanskogouchilisc47,192,192
https://www.prlib.ru/item/416557,istoricheskijocherkvoennopohodnojegoimp22,110,110
https://www.prlib.ru/item/739355,istoricheskijvestnik1880t2ijulavgu62,544,544
https://www.prlib.ru/item/416509,istoricheskijzhurnal19411janv64,164,164
https://www.prlib.ru/item/416527,istoricheskijzhurnal1942kn710713,164,164
https://www.prlib.ru/item/1120382,istoricheskijzhurnalg101940894,164,164
https://www.prlib.ru/item/416516,istoricheskijzhurnalg1119411283,164,164
https://www.prlib.ru/item/416512,istoricheskijzhurnalg111941477,155,155
https://www.prlib.ru/item/416530,istoricheskijzhurnalg1319431012221,116,116
https://www.prlib.ru/item/818689,istoricheskoeobozrenieobrazovanijarossij9,484,484
https://www.prlib.ru/item/416638,istoricheskoeopisanieiosifovavolokolamsk0,109,109
https://www.prlib.ru/item/678782,istoricheskoeopisaniesavvinostorozhevsk62,169,169
https://www.prlib.ru/item/416687,istoricheskoeopisaniestavropigialnogovt2,137,-1
https://www.prlib.ru/item/416598,istoricheskoeznacheniekremlevskojvoimjas94,13,13
https://www.prlib.ru/item/416710,istorija14goulanskogojamburgskogoejaimp19,819,819
https://www.prlib.ru/item/417038,istorija18,264,264
https://www.prlib.ru/item/335161,istorijadevjatnadtsatogovekaotvremeniven92,448,448
https://www.prlib.ru/item/1752420,istorijadrevnejgretsii8,368,368
https://www.prlib.ru/item/335168,istorijaekaterinyvtorojch4vnutrennjaj58,391,391
https://www.prlib.ru/item/417015,istorijafinansovogoprava2,141,141
https://www.prlib.ru/item/1290437,istorijafrantsuzskojrevoljutsii97,584,584
https://www.prlib.ru/item/416751,istorijagimnazicheskagoobrazovanijavross62,369,369
https://www.prlib.ru/item/733322,istorijagorodamoskvyalbomstarinnyhvido22,44,44
https://www.prlib.ru/item/733208,istorijagorodamoskvych194,686,686
https://www.prlib.ru/item/416752,istorijagorodovnovonikolaevskojgub89,72,72
https://www.prlib.ru/item/1177065,istorijagrazhdanskojvojnyvsssrt2velik28,,692
https://www.prlib.ru/item/1407245,istorijagrazhdanskojvojnyvsssrt2velik30,456,456
https://www.prlib.ru/item/1176322,istorijagrazhdanskojvojnyvsssrt2velik45,700,700
https://www.prlib.ru/item/417020,istorijahristianskojtserkviotapostolska63,1320,1320
https://www.prlib.ru/item/416795,istorijaimperatorskagouniversitetasvvla23,736,736
https://www.prlib.ru/item/416796,istorijaimperatorskogomoskovskogounivers27,604,604
https://www.prlib.ru/item/416797,istorijaimperatorskojakademiinaukvpeterb71,,1116
https://www.prlib.ru/item/1749455,istorijaiskusstvt1doistoricheskijperi52,657,657
https://www.prlib.ru/item/335397,istorijajazykovedenie66,12,12
https://www.prlib.ru/item/335181,istorijakavalergardov172417991899t24,350,350
https://www.prlib.ru/item/713762,istorijakievskojakademii17,230,230
https://www.prlib.ru/item/335194,istorijaknjazjaitalijskogografasuvorova2,351,351
https://www.prlib.ru/item/1709128,istorijakrestovyhpohodov69,306,306
https://www.prlib.ru/item/335204,istorijalejbgvardiipavlovskogopolka179048,542,542
https://www.prlib.ru/item/335210,istorijalejbgvardiiulanskogoeevelichest44,632,632
https://www.prlib.ru/item/335208,istorijalejbgvardiiulanskogoeevelichest73,426,426
https://www.prlib.ru/item/416804,istorijalgvkonnojartillerii68,80,80
https://www.prlib.ru/item/1639666,istorijalichnojsvobodyvofrantsiit2ch48,268,268
https://www.prlib.ru/item/416818,istorijamestnichestvavmoskovskomgosudars9,770,770
https://www.prlib.ru/item/416827,istorijamoskovskojduhovnojakademiidoeepr24,655,655
https://www.prlib.ru/item/1090075,istorijanapoleonait468,468,468
https://www.prlib.ru/item/680952,istorijanovojsechiiliposlednegokoshazap15,372,372
https://www.prlib.ru/item/1335651,istorijaoblastnogoupravlenijavrossiiotpe44,486,486
https://www.prlib.ru/item/416833,istorijaoblastnogoupravlenijavrossiiotpe64,308,308
https://www.prlib.ru/item/335222,istorijaobschestvennogoichastnogobytach95,265,265
https://www.prlib.ru/item/335229,istorijaotnoshenijmezhdurusskimiknjazja86,701,701
https://www.prlib.ru/item/1291811,istorijaotsarjahivelikihknjazjahzemliru7,102,102
https://www.prlib.ru/item/751784,istorijapartiikommunistovvrossiiivilen42,72,72
https://www.prlib.ru/item/416848,istorijaperevodabibliinarusskijjazykch26,367,367
https://www.prlib.ru/item/416847,istorijaperevodabibliinarusskijjazykch64,129,129
https://www.prlib.ru/item/416846,istorijapervoklassnogostavropigialnogos18,236,236
https://www.prlib.ru/item/335234,istorijapetravelikogo85,456,456
https://www.prlib.ru/item/860564,istorijapetravelikogoch243,392,392
https://www.prlib.ru/item/1337035,istorijapetravelikogoch342,372,372
https://www.prlib.ru/item/860541,istorijapetravelikogoch425,362,362
https://www.prlib.ru/item/416852,istorijapetravelikogot1chasti1354,408,-1
https://www.prlib.ru/item/712067,istorijapoezii94,222,222
https://www.prlib.ru/item/416856,istorijapoluvekovojdejatelnostiimperato22,523,523
https://www.prlib.ru/item/416855,istorijapoluvekovojdejatelnostiimperato66,500,500
https://www.prlib.ru/item/416863,istorijapravitelstvujuschegosenatazadve39,733,733
https://www.prlib.ru/item/416864,istorijapravitelstvujuschegosenatazadve43,566,566
https://www.prlib.ru/item/416862,istorijapravitelstvujuschegosenatazadve45,866,866
https://www.prlib.ru/item/416868,istorijapravoslavnojtserkvidonachalarazd69,260,260
https://www.prlib.ru/item/1269147,istorijapugachevskogobunta96,540,540
https://www.prlib.ru/item/843284,istorijarjazanskogoknjazhestva43,352,352
https://www.prlib.ru/item/1612300,istorijarossii862191721,580,580
https://www.prlib.ru/item/335261,istorijarossiisdrevnejshihvremenkn2t57,875,875
https://www.prlib.ru/item/335265,istorijarossiisdrevnejshihvremensochs14,6,6
https://www.prlib.ru/item/959552,istorijarossiisdrevnejshihvrement14i76,438,438
https://www.prlib.ru/item/959549,istorijarossiisdrevnejshihvrement16is90,418,418
https://www.prlib.ru/item/1096008,istorijarossiisdrevnejshihvrement19is24,404,404
https://www.prlib.ru/item/959555,istorijarossiisdrevnejshihvrement23is38,380,380
https://www.prlib.ru/item/959558,istorijarossiisdrevnejshihvrement26is53,364,364
https://www.prlib.ru/item/959554,istorijarossiisdrevnejshihvrement28is36,442,442
https://www.prlib.ru/item/416879,istorijarossiisdrevnejshihvrement381,417,417
https://www.prlib.ru/item/725931,istorijarossiit2moskovskolitovskijpe11,616,616
https://www.prlib.ru/item/904437,istorijarossiit2moskovskolitovskijpe34,606,606
https://www.prlib.ru/item/335255,istorijarossiivxixveket1doreformennaj20,420,420
https://www.prlib.ru/item/416899,istorijarossijskajaotdrevnejshihvremjan3,593,78
https://www.prlib.ru/item/416898,istorijarossijskajaotdrevnejshihvremjan93,672,672
https://www.prlib.ru/item/690082,istorijarossijskajassamyhdrevnejshihvrem75,379,379
https://www.prlib.ru/item/1091512,istorijarossijskojakademiivyp149,440,440
https://www.prlib.ru/item/416924,istorijarusskagoflota49,412,412
https://www.prlib.ru/item/1090072,istorijarusskogoflotaperiodazovskijpri0,552,552
https://www.prlib.ru/item/1090087,istorijarusskogoflotaperiodazovskijpri53,570,570
https://www.prlib.ru/item/335282,istorijarusskogoiskusstvat6zhivopis71,558,558
https://www.prlib.ru/item/678055,istorijarusskogojazyka32,236,236
https://www.prlib.ru/item/416927,istorijarusskogolesnogozakonodatelstva9,391,391
https://www.prlib.ru/item/416935,istorijarusskogopropovednichestvaotxviiv95,669,669
https://www.prlib.ru/item/335285,istorijarusskojarmiiiflotavyp123,243,243
https://www.prlib.ru/item/335287,istorijarusskojarmiiiflotavyp1344,182,182
https://www.prlib.ru/item/335291,istorijarusskojarmiiiflotavyp1459,230,230
https://www.prlib.ru/item/335286,istorijarusskojarmiiiflotavyp241,233,233
https://www.prlib.ru/item/335293,istorijarusskojarmiiiflotavyp372,,218
https://www.prlib.ru/item/335296,istorijarusskojarmiiiflotavyp614,224,224
https://www.prlib.ru/item/416942,istorijarusskojarmiivyp3epohavojnsnap95,92,92
https://www.prlib.ru/item/416944,istorijarusskojarmiivyp5epohareform62,120,120
https://www.prlib.ru/item/416940,istorijarusskojarmiivyp6novejshajaepo0,106,106
https://www.prlib.ru/item/335306,istorijarusskojliteraturydevjatnadtsatog50,357,357
https://www.prlib.ru/item/335304,istorijarusskojliteraturydevjatnadtsatog53,530,530
https://www.prlib.ru/item/416955,istorijarusskojtserkvit1periodpervyj37,978,292
https://www.prlib.ru/item/416951,istorijarusskojtserkvit2periodvtoroj89,936,936
https://www.prlib.ru/item/416960,istorijaseverskojzemlidopolovinyxivst9,321,321
https://www.prlib.ru/item/335330,istorijasibirit222,650,650
https://www.prlib.ru/item/713396,istorijaspeterburgskojpravoslavnojduho2,671,671
https://www.prlib.ru/item/863359,istorijasrednihvekov25,310,310
https://www.prlib.ru/item/900120,istorijasrednihvekov59,1008,1008
https://www.prlib.ru/item/1091511,istorijasrednihvekovt1doxiiistoletij62,786,786
https://www.prlib.ru/item/1091503,istorijasrednihvekovveepisateljahiissled22,998,998
https://www.prlib.ru/item/416993,istorijasssr8,,246
https://www.prlib.ru/item/724637,istorijasssrch132,232,232
https://www.prlib.ru/item/724639,istorijasssrch238,296,-1
https://www.prlib.ru/item/903592,istorijasssrch366,388,388
https://www.prlib.ru/item/1272173,istorijasssrvyp13velikajaotechestvenn77,56,56
https://www.prlib.ru/item/1282366,istorijasssrvyp3sozdanierusskogonatsi71,54,54
https://www.prlib.ru/item/713740,istorijatitulagosudarejrossii80,75,75
https://www.prlib.ru/item/1333477,istorijatorgovlievropy44,242,242
https://www.prlib.ru/item/904365,istorijatorgovliipromyshlennostivrossii29,36,36
https://www.prlib.ru/item/904360,istorijatorgovliipromyshlennostivrossii55,60,60
https://www.prlib.ru/item/417023,istorijatsarstvovanijaimperatoraaleksand36,631,181
https://www.prlib.ru/item/417022,istorijatsarstvovanijaimperatoraaleksand5,539,539
https://www.prlib.ru/item/417024,istorijatsarstvovanijaimperatoraaleksand55,584,584
https://www.prlib.ru/item/335378,istorijaukrainyieenaroda47,184,184
https://www.prlib.ru/item/770463,istorijaustsysolskogogorodskogouchilis83,248,248
https://www.prlib.ru/item/1805518,istorijavelikogoknjazevstvalitovskogo96,226,226
https://www.prlib.ru/item/819817,istorijavizantijskogoiskusstvaiikonograf20,288,288
https://www.prlib.ru/item/416724,istorijavladimirskojduhovnojseminarii3,190,190
https://www.prlib.ru/item/1089995,istorijavoennomorskogoiskusstvach350,38,38
https://www.prlib.ru/item/416727,istorijavoennougolovnogoprava41,110,110
https://www.prlib.ru/item/711948,istorijavoennyhdejstvijvaziatskojturtsii51,21,21
https://www.prlib.ru/item/416728,istorijavoennyhdejstvijvaziatskojturtsii58,436,436
https://www.prlib.ru/item/416733,istorijavojny1806i1807ggt2prentslaui8,384,384
https://www.prlib.ru/item/416737,istorijavossoedinenijazapadnorusskihunia78,411,411
https://www.prlib.ru/item/1609947,istorijavyborgskogovozzvanija27,80,80
https://www.prlib.ru/item/335125,istorijaxixvekat1epohanapoleonai18071,398,398
https://www.prlib.ru/item/335126,istorijaxixvekat2epohanapoleonai18063,392,392
https://www.prlib.ru/item/335174,istorijazemlevedenijaiotkrytijpoetomupre40,226,166
https://www.prlib.ru/item/416780,istorijazhizniitsarstvovanijanikolajaiim10,378,378
https://www.prlib.ru/item/416428,istorikojuridicheskiematerialyizvleche88,21,21
https://www.prlib.ru/item/416402,istorikorevoljutsionnajabibliotekakn396,192,192
https://www.prlib.ru/item/416407,istorikostatisticheskoeiarheologichesko56,289,289
https://www.prlib.ru/item/1291787,ivangebdonkommissariusirezident44,104,-1
https://www.prlib.ru/item/956777,ivangroznyj28,112,112
https://www.prlib.ru/item/412903,izarhivapbakselroda30,257,257
https://www.prlib.ru/item/727213,izbrannyemysliovospitaniiiobrazovanii14,44,44
https://www.prlib.ru/item/904214,izbrannyesochinenija24,212,212
https://www.prlib.ru/item/735721,izchtenijnasezdeuchitelejnarodnyhuchili44,70,70
https://www.prlib.ru/item/412916,izdnevnikaprotoierejaioannakronshtadtsko69,23,23
https://www.prlib.ru/item/412928,izistoriiborbyzaustanovleniesovetskojvl2,140,140
https://www.prlib.ru/item/334053,izistoriidrevnerusskojvjatki90,66,66
https://www.prlib.ru/item/412935,izistoriiekaterininskojzakonodatelnojko37,348,348
https://www.prlib.ru/item/899448,izistoriigerodota84,180,180
https://www.prlib.ru/item/334052,izistoriigrazhdanskojvojnyvrossii33,108,108
https://www.prlib.ru/item/722564,izistoriipereselenijavpribajkalestaroob28,24,24
https://www.prlib.ru/item/725668,izistoriirusskojintelligentsii4,332,158
https://www.prlib.ru/item/1054874,izlektsijzasluzhennogoprofessoradoktora41,488,488
https://www.prlib.ru/item/1054674,izlektsijzasluzhennogoprofessoradoktora93,528,528
https://www.prlib.ru/item/412952,izmaterialovpoistoriipodpolnojbibliotek31,56,56
https://www.prlib.ru/item/334083,izneizdannyhpamjatnikovdrevnejrusskojlit1,78,78
https://www.prlib.ru/item/334089,izpartijnogoproshlogovyp197,414,414
https://www.prlib.ru/item/334096,izproshlogovtorojsbornikvospominanijkr15,18,18
https://www.prlib.ru/item/334365,izsledovaniejuridicheskoeoprinadlezhasch70,220,220
https://www.prlib.ru/item/413483,izsledovanijazamechanijailektsiimpogod18,444,444
https://www.prlib.ru/item/413481,izsledovanijazamechanijailektsiimpogod25,532,532
https://www.prlib.ru/item/413484,izsledovanijazamechanijailektsiimpogod68,474,474
https://www.prlib.ru/item/413482,izsledovanijazamechanijailektsiimpogod91,572,572
https://www.prlib.ru/item/798356,izvestijaimperatorskogorusskogogeografic26,622,622
https://www.prlib.ru/item/744193,izvestijaobschestvaarheologiiistoriiiet76,26,26
https://www.prlib.ru/item/798412,izvestijavsesojuznogogeograficheskogoobs93,76,76
https://www.prlib.ru/item/1626701,izvlechenieizotchetaosostojaniikazanskoj34,36,36
https://www.prlib.ru/item/713348,izvlechenijaivyderzhkiizmoihsemidesjatil21,201,201
https://www.prlib.ru/item/1095738,izvsemirnojistorii12,454,454
https://www.prlib.ru/item/334047,izzametokpoistoriirusskogoliteraturnogoj63,24,-1
https://www.prlib.ru/item/392031,jaroslavskievladetelnyeknjazja81,72,72
https://www.prlib.ru/item/464075,jasnajapoljana67,258,258
https://www.prlib.ru/item/818648,junkerskieuchilischat2ch3obucheni19,683,683
https://www.prlib.ru/item/818638,junkerskieuchilischat3uslovijablagous81,308,308
https://www.prlib.ru/item/463996,juridicheskajabibliografija35,19,19
https://www.prlib.ru/item/391698,juridicheskijvestnikg118671868kn428,108,108
https://www.prlib.ru/item/391858,juridicheskijvestnikg241892t11kn1i5,280,280
https://www.prlib.ru/item/464029,juridicheskoeikanonicheskoeznacheniereli4,30,30
https://www.prlib.ru/item/417376,kaksohranitperoimehaotmoliiestestvenno40,32,32
https://www.prlib.ru/item/417407,kalmyki71,90,90
https://www.prlib.ru/item/714434,karatelnajadejatelnostgosudarstvaieeg57,58,58
https://www.prlib.ru/item/400785,kartasolnechnogozatmenija28ijulja9avgust43,1,1
https://www.prlib.ru/item/417470,kartaverholenskogookrugairkutskojguberni87,1,1
https://www.prlib.ru/item/1095321,kartinydrevnerimskojzhizni71,330,330
https://www.prlib.ru/item/1282483,kartinyporusskojistoriiizdannyepodobsch16,16,16
https://www.prlib.ru/item/1282677,kartinyporusskojistoriiizdannyepodobsch20,20,20
https://www.prlib.ru/item/1282683,kartinyporusskojistoriiizdannyepodobsch95,20,20
https://www.prlib.ru/item/1282672,kartinyporusskojistoriiizdannyepodobsch97,16,16
https://www.prlib.ru/item/713393,katalogknigpublichnojbibliotekinovgorods32,40,40
https://www.prlib.ru/item/1101735,katalogvystavkiuchebnyhposobijprivremenn57,31,31
https://www.prlib.ru/item/417599,katolitsizmiprotestantizmrassmatrivaemy50,65,65
https://www.prlib.ru/item/417248,kavalerijanapolesrazhenija84,91,91
https://www.prlib.ru/item/417247,kavalerijavperedifrontaarmii21,98,98
https://www.prlib.ru/item/417243,kavalerijskiesignaly54,41,41
https://www.prlib.ru/item/335615,kavkaziegoobitateli17,136,136
https://www.prlib.ru/item/417336,kazachijofitseriegobyt98,41,41
https://www.prlib.ru/item/417326,kazakivabissinii20,468,468
https://www.prlib.ru/item/1507286,kazanskajaistorijach1kazanskoetsarstv7,166,166
https://www.prlib.ru/item/1623984,kazanskiegimnaziivxviiistoletii24,194,194
https://www.prlib.ru/item/1325823,kbiografiilomonosova71,20,20
https://www.prlib.ru/item/417230,kchemuvedetpjanstvo23,14,14
https://www.prlib.ru/item/417155,kdvuhsotletijuuchrezhdenijareguljarnyhvo23,8,8
https://www.prlib.ru/item/417229,kharakteristikefizicheskogotipajakutov5,109,109
https://www.prlib.ru/item/725363,kistoriidvizhenijarabotnitsvrossii45,36,36
https://www.prlib.ru/item/417164,kistoriikrestjanskogoprikreplenija45,49,49
https://www.prlib.ru/item/417167,kistoriinezhinskogopolkavxviixviiivv72,132,132
https://www.prlib.ru/item/426943,kistoriiplemenverhnegopovolzhjavpervomt36,154,154
https://www.prlib.ru/item/677461,kistoriizvukovrusskogojazykaopolnoglasi94,216,216
https://www.prlib.ru/item/1289193,klassnajarusskajahrestomatijadljamladshi51,326,326
https://www.prlib.ru/item/900782,kliteraturnojistoriiskazanijaomamaevompo65,22,22
https://www.prlib.ru/item/675674,knigadljakrestjan86,92,92
https://www.prlib.ru/item/417748,knigastepennajatsarskagorodoslovijasode91,890,890
https://www.prlib.ru/item/417699,knigazapisnajaimennympismamiukazamimper83,254,254
https://www.prlib.ru/item/417759,knigirazrjadnyjapooffitsialnymonyhspis21,148,148
https://www.prlib.ru/item/417763,knizhkadljamolodogosoldatapolevojartille79,78,78
https://www.prlib.ru/item/417776,knjazaleksandrsergeevichmenshikov88,214,214
https://www.prlib.ru/item/714792,knjazmihailtverskojitatarskijpogrom24,36,36
https://www.prlib.ru/item/417820,kolonizatsijasvobodnyhzemelrossii43,247,247
https://www.prlib.ru/item/797523,konspektpoistoriinarodnojmuzykiunarodnos53,80,80
https://www.prlib.ru/item/1156436,konspektpoistoriirusskojarmiiivperehod82,50,50
https://www.prlib.ru/item/732419,konstitutsiiikonstitutsionnyeaktysojuzas48,218,218
https://www.prlib.ru/item/337570,kontsentricheskijuchebnikrusskojgrammati44,126,126
https://www.prlib.ru/item/421004,koronovanierusskihgosudarej52,39,39
https://www.prlib.ru/item/337825,kostromskojkrestjaninivansusanin41,72,72
https://www.prlib.ru/item/421027,krajnijsever84,146,146
https://www.prlib.ru/item/425468,kratkajahronika113gopehotnogostarorussk29,25,25
https://www.prlib.ru/item/900288,kratkajahronologijavseobschejirusskojist31,31,31
https://www.prlib.ru/item/425452,kratkajaistorija46godragunskogoperejasl32,257,257
https://www.prlib.ru/item/341339,kratkajaistorijaamurskogokazachegovojsk65,228,228
https://www.prlib.ru/item/720895,kratkajaistorijafinljandii30,218,214
https://www.prlib.ru/item/707626,kratkajaistorijagazetyrusskijinvalid26,43,43
https://www.prlib.ru/item/425456,kratkajaistorijakavalergardovikavalergar64,30,30
https://www.prlib.ru/item/425458,kratkajaistorijalejbgvardiigusarskogoeg3,20,20
https://www.prlib.ru/item/1090178,kratkajaistorijaobuntahhmelnitskogoivoj84,70,70
https://www.prlib.ru/item/1287986,kratkajaistorijarazvitijalinejnyhkorable85,74,74
https://www.prlib.ru/item/341337,kratkajazapiskaorazvitiiisostojaniigramo15,94,94
https://www.prlib.ru/item/425476,kratkieocherkiizotechestvennojistorii36,339,339
https://www.prlib.ru/item/341351,kratkiesvedenijaizistoriipenzenskogokraj75,28,28
https://www.prlib.ru/item/425483,kratkiesvedenijaokremlevskihsvjatynjahim40,31,31
https://www.prlib.ru/item/425481,kratkiesvedenijaovserossijskihpatriarhah14,17,-1
https://www.prlib.ru/item/1288194,kratkijocherkgosudarstvennogopravarossii6,118,118
https://www.prlib.ru/item/341380,kratkijrusskouzbekskijterminologicheski18,72,72
https://www.prlib.ru/item/341394,kratkijuchebnikrusskogojazyka38,122,122
https://www.prlib.ru/item/425601,kratkoeistoricheskoeopisanieryhlovskojpu12,150,150
https://www.prlib.ru/item/341417,kratkoeistoricheskoesvedenieosostojaniia88,103,103
https://www.prlib.ru/item/712202,kratkoenachertanieistoriigosudarstvapol25,81,81
https://www.prlib.ru/item/425628,kratkoeponjatieohramesvjaschennyhvescha78,46,46
https://www.prlib.ru/item/341432,kratkoeskazanieoslavjanahosobennoobolga38,88,88
https://www.prlib.ru/item/708683,krepostnojtagil170118616,104,104
https://www.prlib.ru/item/425714,kritikoliteraturnoeobozrenieputeshestve93,594,594
https://www.prlib.ru/item/335575,ksprjazhenijuglagolov56,41,41
https://www.prlib.ru/item/417221,kstoletnemujubilejuotechestvennojvojny188,36,36
https://www.prlib.ru/item/425758,kunnersdorfskijtekunersdorfskijkrest62,13,13
https://www.prlib.ru/item/764186,kursistoriisssrlektsija1323ctenogramma62,262,262
https://www.prlib.ru/item/733178,kursnovojistoriidljaviiklmuzhskihgimnaz45,306,306
https://www.prlib.ru/item/425769,kursrusskogougolovnogoprava80,712,712
https://www.prlib.ru/item/342004,kursrusskojistoriich35,490,490
https://www.prlib.ru/item/1091173,kursvseobschejistoriit3vyp6istorija81,514,514
https://www.prlib.ru/item/1091167,kursvseobschejistoriit4vyp8otkontsa40,732,732
https://www.prlib.ru/item/1783874,kvoprosuobizucheniigramotnostinaselenija21,20,20
https://www.prlib.ru/item/417101,kvoprosuoklassifikatsiinauk11,75,75
https://www.prlib.ru/item/417121,kvoprosuoraspredeleniistolovmezhdurusski6,32,32
https://www.prlib.ru/item/335514,kvoprosuosostaveiproishozhdeniikratkojre74,48,48
https://www.prlib.ru/item/417134,kvoprosuotipeuchebnikarusskojistoriidlja58,36,36
https://www.prlib.ru/item/342058,ledovyjpohodrusskojarmiiv1809godu0,18,18
https://www.prlib.ru/item/1333481,lejbnitsiegovekt2otnoshenielejbnitsak2,220,220
https://www.prlib.ru/item/425838,lektsiiiissledovanijapodrevnejistoriirus84,680,680
https://www.prlib.ru/item/425845,lektsiipodrevnejistoriichitannyeprofn53,714,714
https://www.prlib.ru/item/342082,lektsiipoistoriirusskogojazyka41,312,312
https://www.prlib.ru/item/342083,lektsiipoistoriirusskogojazyka46,379,379
https://www.prlib.ru/item/425846,lektsiipoistoriirusskogozakonodatelstva18,31,31
https://www.prlib.ru/item/717960,lektsiipoistoriisrednihvekov55,416,120
https://www.prlib.ru/item/863957,lektsiipoistoriisrednihvekovprofessorae52,102,102
https://www.prlib.ru/item/1280916,lektsiiporusskojistorii26,686,686
https://www.prlib.ru/item/425851,lektsiiporusskojistorii53,474,474
https://www.prlib.ru/item/425852,lektsiiporusskojistoriichitannyeprofsp4,424,424
https://www.prlib.ru/item/900392,lektsiiporusskojistoriiprofessorasfpla1,592,592
https://www.prlib.ru/item/726084,lektsiiporusskojistoriiprofessorasfpla63,676,676
https://www.prlib.ru/item/863374,lektsiiporusskojistoriiprofsmseredoni72,144,144
https://www.prlib.ru/item/425842,lektsiipovsemirnojistoriit1istorijadr77,424,424
https://www.prlib.ru/item/425843,lektsiipovsemirnojistoriit2istorijasr25,333,333
https://www.prlib.ru/item/425844,lektsiipovsemirnojistoriit3istorijano37,242,242
https://www.prlib.ru/item/425841,lektsiipovsemirnojistoriit4istorijano65,264,264
https://www.prlib.ru/item/723597,lektsiipovsemirnojistoriit5istorijaza56,492,492
https://www.prlib.ru/item/713448,lektsiiprimorskihsooruzhenijchitannyevi14,111,111
https://www.prlib.ru/item/712393,lektsiiprimorskihsooruzhenijchitannyevi50,169,169
https://www.prlib.ru/item/903312,leningradgorod18811882gg27,211,211
https://www.prlib.ru/item/425864,leningradvvelikojotechestvennojvojnesove48,434,434
https://www.prlib.ru/item/677611,letopisdrevnjagoslavenorusskagoknjazhe14,66,-1
https://www.prlib.ru/item/713173,letopisetssoderzhaschijrossijskujuistori45,,115
https://www.prlib.ru/item/713170,letopisetssoderzhaschijvseberossijskujui43,197,197
https://www.prlib.ru/item/468088,letopishristorozhdestvenskojtserkvigoro12,29,29
https://www.prlib.ru/item/903275,letopisiglavnojgeofizicheskojobservatori48,252,252
https://www.prlib.ru/item/903287,letopisiglavnojgeofizicheskojobservatori74,775,775
https://www.prlib.ru/item/903281,letopisiglavnojgeofizicheskojobservatori77,649,649
https://www.prlib.ru/item/426594,letopiskaluzhskajaototdalennyhvremendo110,136,136
https://www.prlib.ru/item/714393,letopisnoepovestvovanieomalojrossiiieena24,782,782
https://www.prlib.ru/item/692554,letopispoipatskomuspisku67,713,713
https://www.prlib.ru/item/824787,lichnyjsostavimperatorskogospeterburgs17,58,58
