year,title,link,DONE
1845,Руководство к познанию законов,https://www.prlib.ru/item/711410,0
1845,Поход 1796 года Бонапарта в Италии,https://www.prlib.ru/item/713570,0
1845,"Тамбовские губернские ведомости. 1845, № 43 (27 октября)",https://www.prlib.ru/item/696611,0
1845,"Тамбовские губернские ведомости. 1845, № 52 (29 декабря)",https://www.prlib.ru/item/696632,0
1845,"Вологодские губернские ведомости. 1845, к № 28",https://www.prlib.ru/item/335445,0
1845,"Вологодские губернские ведомости. 1845, № 32 (11 авг.)",https://www.prlib.ru/item/325031,0
1845,Обозрение главнейших отраслей мануфактурной промышленности в России,https://www.prlib.ru/item/713130,0
1845,Дополнительные постановления о распределении и употреблении осужденных в каторжные работы. Положение о исправительных арестантских ротах гражданского ведомства. Дополнительные правила к Уставу о содержащихся под стражей,https://www.prlib.ru/item/408048,0
1845,"Вологодские губернские ведомости. 1845, № 42 (20 окт.)",https://www.prlib.ru/item/325042,0
1845,"Вологодские губернские ведомости. 1845, № 8 (24 февр.)",https://www.prlib.ru/item/325056,0
1845,Лейб-гвардии Измайловский и Литовский полки в Бородинской битве,https://www.prlib.ru/item/425831,0
1845,Материалы для сравнительного русского словаря,https://www.prlib.ru/item/343086,0
1845,"Тамбовские губернские ведомости. 1845, № 45 (10 ноября)",https://www.prlib.ru/item/696616,0
1845,"Вологодские губернские ведомости. 1845, № 50 (15 дек.)",https://www.prlib.ru/item/325051,0
1845,"Вывод о том, что в древней России Пороско-Украинские и Дунайские Трояновы валы построены были не римским, а русским Трояном",https://www.prlib.ru/item/405976,0
1845,"Вологодские губернские ведомости. 1845, к № 45 [9 нояб.]",https://www.prlib.ru/item/335479,0
1845,"Вологодские губернские ведомости. 1845, к № 30 [29 июля]",https://www.prlib.ru/item/335449,0
1845,"Вологодские губернские ведомости. 1845, № 19 (12 мая)",https://www.prlib.ru/item/325016,0
1845,"Тамбовские губернские ведомости. 1845, № 22 (2 июня)",https://www.prlib.ru/item/696562,0
1845,"Вологодские губернские ведомости. 1845, к № 29 [22 июля]",https://www.prlib.ru/item/335447,0
1845,"Вологодские губернские ведомости. 1845, к № 43 [26 окт.]",https://www.prlib.ru/item/335475,0
1845,"Вологодские губернские ведомости. 1845, № 37 (15 сент.)",https://www.prlib.ru/item/325036,0
1845,"Вологодские губернские ведомости. 1845, № 41 (13 окт.)",https://www.prlib.ru/item/325041,0
1845,"Вологодские губернские ведомости. 1845, № 40 (6 окт.)",https://www.prlib.ru/item/325040,0
1845,Метеорологические наблюдения.... 1845 года. Метеорологический журнал Главного Адмиралтейства и Главного гребного порта,https://www.prlib.ru/item/903308,0
1845,"Вологодские губернские ведомости. 1845, № 49 (8 дек.)",https://www.prlib.ru/item/325049,0
1845,"Вологодские губернские ведомости. 1845, № 15 (14 апр.)",https://www.prlib.ru/item/325012,0
1845,"Вологодские губернские ведомости. 1845, № 51 (22 дек.)",https://www.prlib.ru/item/325052,0
1845,"Вологодские губернские ведомости. 1845, к № 27",https://www.prlib.ru/item/335443,0
1845,"Вологодские губернские ведомости. 1845, № 47 (24 нояб.)",https://www.prlib.ru/item/325047,0
1845,Указатель законов для сельских хозяев,https://www.prlib.ru/item/459678,0
1845,"Вологодские губернские ведомости. 1845, № 18 (5 мая)",https://www.prlib.ru/item/325015,0
1845,"Тамбовские губернские ведомости. 1845, № 8 (24 февраля)",https://www.prlib.ru/item/696638,0
1845,"История Императорской Российской гвардии. Ч. 2, тетр. 1. С портртретом государя императора Павла I-го",https://www.prlib.ru/item/416799,0
1845,"Вологодские губернские ведомости. 1845, № 3 (20 янв.)",https://www.prlib.ru/item/325028,0
1845,"Тамбовские губернские ведомости. 1845, № 4 (27 января)",https://www.prlib.ru/item/696602,0
1845,"Историческое похвальное слово Карамзину, произнесенное при открытии ему памятника в Симбирске, августа 23, 1845 года, в собрании симбирского дворянства, академиком М. Погодиным",https://www.prlib.ru/item/335118,0
1845,"О калмыках, кочующих в Астраханской степи и Разговор с пустынником в хижине и о персиянах, водворившихся в Астрахани",https://www.prlib.ru/item/429883,0
1845,"Тамбовские губернские ведомости. 1845, № 28 (14 июля)",https://www.prlib.ru/item/696574,0
1845,"Тамбовские губернские ведомости. 1845, № 2 (13 января)",https://www.prlib.ru/item/696556,0
1845,О местоположении столицы Золотой Орды - Сарая,https://www.prlib.ru/item/708584,0
1845,Краткое указание на псковские древности,https://www.prlib.ru/item/425637,0
1845,"Вологодские губернские ведомости. 1845, № 5 (5 февр.)",https://www.prlib.ru/item/325050,0
1845,"Рассказ казака Моисея Осьмака о том, как он хозяйничал у себя дома, и о том, что он сделал для улучшения быта государственных крестьян Гоголевской волости, Черниговской губернии",https://www.prlib.ru/item/468915,0
1845,Полное собрание законов Российской империи. Т. 19. Отделение 2-е. 1844. [Приложения],https://www.prlib.ru/item/358448,0
1845,"Тамбовские губернские ведомости. 1845, № 31 (4 августа)",https://www.prlib.ru/item/696583,0
1845,"Тамбовские губернские ведомости. 1845, № 24 (16 июня)",https://www.prlib.ru/item/696566,0
1845,Кацхский храм в Имеретии,https://www.prlib.ru/item/713773,0
1845,"Тамбовские губернские ведомости. 1845, № 13 (31 марта)",https://www.prlib.ru/item/696301,0
1845,Положение о Дунайском казачьем войске,https://www.prlib.ru/item/714860,0
1845,"Вологодские губернские ведомости. 1845, № 33 (18 авг.)",https://www.prlib.ru/item/325032,0
1845,"Вологодские губернские ведомости. 1845, № 31 (4 авг.)",https://www.prlib.ru/item/325030,0
1845,"Вологодские губернские ведомости. 1845, № 44 (3 нояб.)",https://www.prlib.ru/item/325044,0
1845,"Вологодские губернские ведомости. 1845, № 30 (28 июля)",https://www.prlib.ru/item/325029,0
1845,"Вологодские губернские ведомости. 1845, к № 41 [12 окт.]",https://www.prlib.ru/item/335471,0
1845,"Тамбовские губернские ведомости. 1845, № 46 (17 ноября)",https://www.prlib.ru/item/696618,0
1845,"Вологодские губернские ведомости. 1845, № 22 (2 июня)",https://www.prlib.ru/item/325020,0
1845,"Современные исторические труды в России: М. Т. Каченовского, М. П. Погодина, Н. Г. Устрялова, Н. А. Полевого, Ф. В. Булгарина, Ф. Л. Морошкина, М. Н. Макарова, А. Ф. Вельтмана, В. В. Игнатовича, П. Г. Буткова, Н. В. Савельева и А. Д. Черткова",https://www.prlib.ru/item/450838,0
1845,"Вологодские губернские ведомости. 1845, к № 18 (5 мая)",https://www.prlib.ru/item/360715,0
1845,Керченские древности,https://www.prlib.ru/item/1570413,0
1845,"Тамбовские губернские ведомости. 1845, № 48 (1 декабря)",https://www.prlib.ru/item/696622,0
1845,"Вологодские губернские ведомости. 1845, № 12 (24 марта)",https://www.prlib.ru/item/325009,0
1845,Список чинам Правительствующего сената и Министерства юстиции,https://www.prlib.ru/item/451268,0
1845,"Тамбовские губернские ведомости. 1845, № 29 (21 июля)",https://www.prlib.ru/item/696576,0
1845,"Вологодские губернские ведомости. 1845, к № 32 [10 авг.]",https://www.prlib.ru/item/335453,0
1845,"Вологодские губернские ведомости. 1845, № 29 (21 июля)",https://www.prlib.ru/item/325027,0
1845,"Тамбовские губернские ведомости. 1845, № 42 (20 октября)",https://www.prlib.ru/item/696609,0
1845,"Вологодские губернские ведомости. 1845, к № 21 (26 мая)",https://www.prlib.ru/item/360719,0
1845,"Вологодские губернские ведомости. 1845, к № 38 [21 сент.]",https://www.prlib.ru/item/335465,0
1845,"Вологодские губернские ведомости. 1845, к № 13 (31 марта)",https://www.prlib.ru/item/360710,0
1845,"Вологодские губернские ведомости. 1845, № 36 (8 сент.)",https://www.prlib.ru/item/325035,0
1845,"Вологодские губернские ведомости. 1845, к № 5 (3 февр.)",https://www.prlib.ru/item/360722,0
1845,"Тамбовские губернские ведомости. 1845, № 40 (6 октября)",https://www.prlib.ru/item/696604,0
1845,"Вологодские губернские ведомости. 1845, к № 20 (19 мая)",https://www.prlib.ru/item/360718,0
1845,"Тамбовские губернские ведомости. 1845, № 11 (17 марта)",https://www.prlib.ru/item/696296,0
1845,"Вологодские губернские ведомости. 1845, № 21 (26 мая)",https://www.prlib.ru/item/325019,0
1845,"Вологодские губернские ведомости. 1845, № 39 (29 сент.)",https://www.prlib.ru/item/325038,0
1845,"Вологодские губернские ведомости. 1845, № 38 (22 сент.)",https://www.prlib.ru/item/325037,0
1845,"Записки о Раифской пустыни, кресте в Аках и Казанском монастыре",https://www.prlib.ru/item/712194,0
1845,"Вологодские губернские ведомости. 1845, № 14 (7 апр.)",https://www.prlib.ru/item/325011,0
1845,"Тамбовские губернские ведомости. 1845, № 7 (17 февраля)",https://www.prlib.ru/item/696636,0
1845,"Список высшим чинам государственного, губернского и епархиального управления",https://www.prlib.ru/item/451113,0
1845,"Тамбовские губернские ведомости. 1845, № 30 (28 июля)",https://www.prlib.ru/item/696581,0
1845,"Тамбовские губернские ведомости. 1845, № 18 (5 мая)",https://www.prlib.ru/item/696312,0
1845,Ежедневные наблюдения. Месячные и годовые выводы. 1845 г.,https://www.prlib.ru/item/887751,0
1845,Английская Индия в 1843 году. Ч. 2,https://www.prlib.ru/item/1544752,0
1845,"Тамбовские губернские ведомости. 1845, № 49 (8 декабря)",https://www.prlib.ru/item/696624,0
1845,"Вологодские губернские ведомости. 1845, к № 51 [21 дек.]",https://www.prlib.ru/item/335491,0
1845,Тарантас,https://www.prlib.ru/item/1308814,0
1845,"Тамбовские губернские ведомости. 1845, № 27 (7 июля)",https://www.prlib.ru/item/696572,0
1845,"Полное собрание русских летописей, изданное по высочайшему повелению Археографическою коммиссиею. Т. 2. III. Ипатьевская летопись",https://www.prlib.ru/item/678286,0
1845,Свод местных узаконений губерний Остезийских. Ч. 2. Законы о состояниях,https://www.prlib.ru/item/443322,0
1845,Записки дюка Лирийского и Бервикского во время пребывания его при императорском российском дворе в звании посла короля испанского,https://www.prlib.ru/item/411947,0
1845,"Вологодские губернские ведомости. 1845, к № 11 (17 марта)",https://www.prlib.ru/item/360708,0
1845,Голос в защиту русского языка,https://www.prlib.ru/item/329696,0
1845,"Тамбовские губернские ведомости. 1845, № 36 (8 сентября)",https://www.prlib.ru/item/696593,0
1845,Русское чтение. [Ч. 2]. Дух века Екатерины Второй,https://www.prlib.ru/item/442617,0
1845,"О татарах, водворившихся в Астрахани",https://www.prlib.ru/item/432926,0
1845,Отчет по Министерству уделов.... за 1844 год. За 1844 год,https://www.prlib.ru/item/836865,0
1845,"Тамбовские губернские ведомости. 1845, № 39 (29 сентября)",https://www.prlib.ru/item/696600,0
1845,"Вологодские губернские ведомости. 1845, № 6 (10 февр.)",https://www.prlib.ru/item/325054,0
1845,"Тамбовские губернские ведомости. 1845, № 1 (6 января)",https://www.prlib.ru/item/696292,0
1845,"Известие о первопечатных Московских и Петербургских ведомостях, изданных при Петре Великом",https://www.prlib.ru/item/413048,0
1845,"Вологодские губернские ведомости. 1845, к № 36 [7 сент.]",https://www.prlib.ru/item/335461,0
1845,"Вологодские губернские ведомости. 1845, к № 44 [2 нояб.]",https://www.prlib.ru/item/335477,0
1845,"Вологодские губернские ведомости. 1845, к № 39 [28 сент.]",https://www.prlib.ru/item/335467,0
1845,Об элементах и формах славяно-русского языка,https://www.prlib.ru/item/820788,1
1845,"Труды Императорского Вольного экономического общества. 1845, ч. 2, № 4",https://www.prlib.ru/item/1332873,0
1845,"Наставник русской грамоте, или Руководство к обучению малолетних детей в самом скором времени чтению правильному и свободному",https://www.prlib.ru/item/350990,0
1845,"Тамбовские губернские ведомости. 1845, № 34 (25 августа)",https://www.prlib.ru/item/696589,0
1845,"Труды Императорского Вольного экономического общества. 1845, [ч. 2], № 6",https://www.prlib.ru/item/1332871,0
1845,Биографический очерк матери Петра Великого царицы Наталии Кирилловны,https://www.prlib.ru/item/398985,0
1845,"Вологодские губернские ведомости. 1845, № 20 (19 мая)",https://www.prlib.ru/item/325018,0
1846,"Вологодские губернские ведомости. 1846, № 4 (26 янв.)",https://www.prlib.ru/item/325090,0
1846,"Вологодские губернские ведомости. 1846, к № 35 [30 авг.]",https://www.prlib.ru/item/335460,0
1846,"Вологодские губернские ведомости. 1846, № 44 (2 нояб.)",https://www.prlib.ru/item/325095,0
1846,"Вологодские губернские ведомости. 1846, № 21 (25 мая)",https://www.prlib.ru/item/325074,0
1846,"Вологодские губернские ведомости. 1846, № 47 (23 нояб.)",https://www.prlib.ru/item/325098,0
1846,"Вологодские губернские ведомости. 1846, № 14 (6 апр.)",https://www.prlib.ru/item/325066,0
1846,"Вологодские губернские ведомости. 1846, № 28 (13 июля)",https://www.prlib.ru/item/325077,0
1846,"Вологодские губернские ведомости. 1846, № 45 (9 нояб.)",https://www.prlib.ru/item/325096,0
1846,"Вологодские губернские ведомости. 1846, к № 15",https://www.prlib.ru/item/325114,0
1846,"Вологодские губернские ведомости. 1846, к № 13",https://www.prlib.ru/item/325112,0
1846,"Вологодские губернские ведомости. 1846, к № 27 [5 июля]",https://www.prlib.ru/item/335444,0
1846,"Вологодские губернские ведомости. 1846, к № 17",https://www.prlib.ru/item/335433,0
1846,"Вологодские губернские ведомости. 1846, к № 18",https://www.prlib.ru/item/335434,0
1846,Полное собрание законов Российской империи. Т. 20. Отделение 2-е. 1845. От № 19304-19568,https://www.prlib.ru/item/358451,0
1846,Об определении высот посредством бумажного змея,https://www.prlib.ru/item/712823,0
1846,Взгляд на достопамятности Владимира,https://www.prlib.ru/item/400728,0
1846,"Вологодские губернские ведомости. 1846, № 52 (28 дек.)",https://www.prlib.ru/item/325104,0
1846,Очерк книгопечатания в Болгарии,https://www.prlib.ru/item/681481,0
1846,"Тамбовские губернские ведомости. 1846, № 7 (16 февраля)",https://www.prlib.ru/item/697317,0
1846,"Тамбовские губернские ведомости. 1846, № 19 (11 мая)",https://www.prlib.ru/item/697241,0
1846,"Пространная география Российской империи, составленная Иваном Павловским, членом-сотрудником Русского географического общества в С.-Петербурге. Ч. 2",https://www.prlib.ru/item/361206,0
1846,"Вологодские губернские ведомости. 1846, № 18 (4 мая)",https://www.prlib.ru/item/325070,0
1846,"Нижегородская ярмарка в 1843, 1844 и 1845 годах",https://www.prlib.ru/item/898612,0
1846,"Вологодские губернские ведомости. 1846, № 48 (30 нояб.)",https://www.prlib.ru/item/325099,0
1846,"Тамбовские губернские ведомости. 1846, № 49 (7 декабря)",https://www.prlib.ru/item/697305,0
1846,История Наполеона. Т. 3,https://www.prlib.ru/item/1563036,1
1846,"Тамбовские губернские ведомости. 1846, № 36 (7 сентября)",https://www.prlib.ru/item/697279,0
1846,"Тамбовские губернские ведомости. 1846, № 15 (13 апреля)",https://www.prlib.ru/item/697231,0
1846,"Учебная книга российского гражданского судопроизводства губерний и областей на общих правах состоящих, составленная для Императорского Училища правоведения Павлом Дегаем",https://www.prlib.ru/item/460164,0
1846,"Тамбовские губернские ведомости. 1846, № 23 (8 июня)",https://www.prlib.ru/item/697251,0
1846,"Тамбовские губернские ведомости. 1846, № 52 (28 декабря)",https://www.prlib.ru/item/697313,0
1846,"Тамбовские губернские ведомости. 1846, № 9 (2 марта)",https://www.prlib.ru/item/697321,0
1846,"Вологодские губернские ведомости. 1846, № 12 (23 марта)",https://www.prlib.ru/item/325064,0
1846,"Тамбовские губернские ведомости. 1846, № 28 (13 июля)",https://www.prlib.ru/item/697261,0
1846,"Пространная география Российской империи, составленная Иваном Павловским, членом-сотрудником Русского географического общества в С.-Петербурге. Ч. 1",https://www.prlib.ru/item/361205,1
1846,"Рассуждение о важности греческого языка, читанное в торжественном собрании Московской 1-й гимназии старшим учителем, магистром Ингатием Коссовичем",https://www.prlib.ru/item/723830,0
1846,"Повествование о великом князе Владимире Первом, водворитель христианской веры в Русской земле",https://www.prlib.ru/item/437695,0
1846,"Вологодские губернские ведомости. 1846, к № 34",https://www.prlib.ru/item/335458,0
1846,"Вологодские губернские ведомости. 1846, к № 46 [15 нояб.]",https://www.prlib.ru/item/335482,0
1846,"Вологодские губернские ведомости. 1846, к № 5",https://www.prlib.ru/item/325060,0
1846,"Отечественный пантеон, или Жизнь великих князей, царей и императоров. [Ч. 1]. [Древняя история]",https://www.prlib.ru/item/435112,0
1846,"Вологодские губернские ведомости. 1846, № 51 (21 дек.)",https://www.prlib.ru/item/325103,0
1846,Указатель содержания Современника за десятилетие с 1836-го по 1845-й год,https://www.prlib.ru/item/459699,0
1846,"Тамбовские губернские ведомости. 1846, № 12 (23 марта)",https://www.prlib.ru/item/697225,0
1846,Обзор военных действий на Кавказе в 1845 году,https://www.prlib.ru/item/433358,0
1846,"Российско-греческий словарь, составленный Иоаном Синайским",https://www.prlib.ru/item/811185,0
1846,"Тамбовские губернские ведомости. 1846, № 50 (14 декабря)",https://www.prlib.ru/item/697309,0
1846,"Вологодские губернские ведомости. 1846, № 30 (27 июля)",https://www.prlib.ru/item/325080,0
1846,"Геологическое путешествие по Алтаю, с историческими и статистическими сведениями о Колывано-Воскресенских заводах",https://www.prlib.ru/item/1312283,0
1846,"О языке церковно-славянском, его начале, образователях и исторических судьбах",https://www.prlib.ru/item/353906,1
1846,Воспоминание,https://www.prlib.ru/item/404598,0
1846,Об источниках и употреблении статистических сведений,https://www.prlib.ru/item/711238,1
1846,"История христианства в России до равноапостольнаго князя Владимира, как введение в историю русской церкви",https://www.prlib.ru/item/417021,1
1846,"Тамбовские губернские ведомости. 1846, № 22 (1 июня)",https://www.prlib.ru/item/697249,0
1846,Об Ярославовой правде XI-го века,https://www.prlib.ru/item/433336,0
1846,"Вологодские губернские ведомости. 1846, № 49 (7 дек.)",https://www.prlib.ru/item/325100,0
1846,"О русском войске в царствование Михаила Феодоровича и после его, до преобразований, сделанных Петром Великим",https://www.prlib.ru/item/734583,0
1846,"Вологодские губернские ведомости. 1846, к № 2",https://www.prlib.ru/item/325058,0
1846,"Русско-латинский фразеологический словарь, составленный по Ноэлю и Фаччиоляти, священником и кавалером Александром Беликовым. Ч. 2. Н - П",https://www.prlib.ru/item/363191,0
1846,"Тамбовские губернские ведомости. 1846, № 4 (27 января)",https://www.prlib.ru/item/697287,0
1846,"Вологодские губернские ведомости. 1846, № 34 (24 авг.)",https://www.prlib.ru/item/325084,0
1846,"Тамбовские губернские ведомости. 1846, № 31 (3 августа)",https://www.prlib.ru/item/697269,0
1846,"Вологодские губернские ведомости. 1846, № 36 (7 сент.)",https://www.prlib.ru/item/325086,0
1846,"Вологодские губернские ведомости. 1846, № 25 (22 июня)",https://www.prlib.ru/item/325075,0
1846,"Вологодские губернские ведомости. 1845, к № 22",https://www.prlib.ru/item/335438,0
1846,"Вологодские губернские ведомости. 1846, к № 31",https://www.prlib.ru/item/335452,0
1846,"Вологодские губернские ведомости. 1846, к № 4",https://www.prlib.ru/item/325059,0
1846,"Вологодские губернские ведомости. 1846, № 10 (9 марта)",https://www.prlib.ru/item/325062,0
1846,"Свод магнитных и метеорологических наблюдений, изданный по высочайшему повелению Главным управлением Корпуса горных инженеров под руководством А. Купфера, академика и директора магнитных и метеорологических обсерваторий горного ведомства.... [№ 2]. Магнитные наблюдения над переменами склонения и горизонтального напряжения, произведенные каждые пять минут, в продолжение 24 часов, в условные дни",https://www.prlib.ru/item/903081,0
1846,"Вологодские губернские ведомости. 1846, № 6 (9 февр.)",https://www.prlib.ru/item/325105,0
1846,"Вологодские губернские ведомости. 1846, к № 10",https://www.prlib.ru/item/327515,0
1846,"Вологодские губернские ведомости. 1846, к № 33 [16 авг.]",https://www.prlib.ru/item/335456,0
1846,Извлечение из отчета по Ведомству духовных дел православного исповедания .... ... за 1845 год,https://www.prlib.ru/item/413430,0
1846,"Тамбовские губернские ведомости. 1846, № 42 (10 октября)",https://www.prlib.ru/item/697291,0
1846,"Вологодские губернские ведомости. 1846, к № 51 [20 дек.]",https://www.prlib.ru/item/335492,0
1846,"Тамбовские губернские ведомости. 1846, № 14 (6 апреля)",https://www.prlib.ru/item/697229,0
1846,"Тамбовские губернские ведомости. 1846, № 24 (15 июня)",https://www.prlib.ru/item/697253,0
1846,"Вологодские губернские ведомости. 1846, № 2 (12 янв.)",https://www.prlib.ru/item/325072,0
1846,"Тамбовские губернские ведомости. 1846, № 37 (14 сентября)",https://www.prlib.ru/item/697283,0
1846,"Правила о употреблении буквы [ять], с присовокуплением алфавита словам, в которых имеется сия буква; кратких правил о правописании вообще, и с росписью тех слов, которые чаще всех пишутся неправильно",https://www.prlib.ru/item/360090,0
1846,"Вологодские губернские ведомости. 1846, к № 37 [15 сент.]",https://www.prlib.ru/item/335464,0
1846,"Тамбовские губернские ведомости. 1846, № 37 (14 сентября)",https://www.prlib.ru/item/697281,0
1846,"Дополнения к Актам историческим, собранные и изданные Археографической комиссией. Т. 2. [1613 - 1645 гг.]",https://www.prlib.ru/item/693251,0
1846,"Материалы из русской истории, статистики и географии",https://www.prlib.ru/item/426945,0
1846,Руководство к умственному развитию при начальном обучении,https://www.prlib.ru/item/711412,0
1846,Кавказский календарь .... на 1847 год,https://www.prlib.ru/item/417275,0
1846,"Вологодские губернские ведомости. 1846, к № 39 [27 сент.]",https://www.prlib.ru/item/335468,0
1846,"География. Ч. 2. Политическая география Африки, Азии, Америки и Австралии",https://www.prlib.ru/item/329488,0
1846,"Специальное обозрение Москвы с политипажами всех церквей, монастырей и казенных зданий, составленное по официальным топографическим сведениям и документам К. Нистремом",https://www.prlib.ru/item/370897,0
1846,"Вологодские губернские ведомости. 1846, № 41 (12 окт.)",https://www.prlib.ru/item/325092,0
1846,"Вологодские губернские ведомости. 1846, к № 32 [9 авг.]",https://www.prlib.ru/item/335454,0
1846,Кавказ и его горские жители в нынешнем их положении,https://www.prlib.ru/item/417250,1
1846,Сличенный текст всех доселе напечатанных губных грамот XVI и XVII века,https://www.prlib.ru/item/445838,0
1846,Биография Дмитрия Александровича Волуева,https://www.prlib.ru/item/712822,0
1846,"Отечественные записки. Г. 8 1846, [т. 48, № 9]",https://www.prlib.ru/item/733291,0
1846,"Тамбовские губернские ведомости. 1846, № 39 (28 сентября)",https://www.prlib.ru/item/697285,0
1846,"Каникулы 1844 года, или Поездка в Москву",https://www.prlib.ru/item/713260,0
1846,"Тамбовские губернские ведомости. 1846, № 46 (16 ноября)",https://www.prlib.ru/item/697299,0
1846,"Император Александр I и его сподвижники в 1812, 1813, 1814, 1815 годах. Т. 4",https://www.prlib.ru/item/334523,0
1846,"Полное собрание русских летописей, изданное по высочайшему повелению Археографическою коммиссиею. Т. 1. I. II. Лаврентиевская и Троицкая летописи",https://www.prlib.ru/item/358652,0
1846,"Вологодские губернские ведомости. 1846, к № 21 [24 мая]",https://www.prlib.ru/item/335437,0
1846,Современные известия о пребывании поляков в России,https://www.prlib.ru/item/370147,1
1846,"Картины русской живописи, изданные под редакцией Н. В. Кукольника",https://www.prlib.ru/item/957562,0
1846,Опыт русского простонародного словотолковника,https://www.prlib.ru/item/468404,0
1846,"Вологодские губернские ведомости. 1846, № 17 (27 апр.)",https://www.prlib.ru/item/325069,0
1846,"Тамбовские губернские ведомости. 1846, № 1 (5 января)",https://www.prlib.ru/item/697219,0
1846,"Руководство к географии Российской империи, составленное Иваном Павловским, лектором при Императорском Дерптском университете и членом-сотрудником Русского географического общества в С.-Петербурге",https://www.prlib.ru/item/362343,0
1846,"Святилища и обряды языческого богослужения древних славян, по свидетельствам современным и преданиям",https://www.prlib.ru/item/443347,0
1846,Отчет о состоянии и деятельности Императорского Санктпетербургского университета .... ... в 1846 году,https://www.prlib.ru/item/355962,0
1846,"Нравы, обычаи и памятники всех народов земного шара. [Вып. 1. Ост-Индия",https://www.prlib.ru/item/816356,1
1846,"Свод магнитных и метеорологических наблюдений, изданный по высочайшему повелению Главным управлением Корпуса горных инженеров под руководством А. Купфера, академика и директора магнитных и метеорологических обсерваторий горного ведомства.... [№ 2]. Магнитные наблюдения над переменами склонения и горизонтального напряжения, произведенные каждые пять минут, в продолжение 24 часов, в условные дни",https://www.prlib.ru/item/903046,0
1846,"Вологодские губернские ведомости. 1846, к № 19",https://www.prlib.ru/item/335435,0
1846,"Вологодские губернские ведомости. 1846, № 40 (5 окт.)",https://www.prlib.ru/item/325091,0
1846,"Вологодские губернские ведомости. 1846, к № 42 [18 окт.]",https://www.prlib.ru/item/335474,0
1846,"Вологодские губернские ведомости. 1846, к № 41 [11 окт.]",https://www.prlib.ru/item/335472,0
1846,"Вологодские губернские ведомости. 1846, к № 48 [29 нояб.]",https://www.prlib.ru/item/335486,0
1846,"Вологодские губернские ведомости. 1846, № 13 (30 марта)",https://www.prlib.ru/item/325065,0
1846,"Вологодские губернские ведомости. 1846, № 33 (17 авг.)",https://www.prlib.ru/item/325083,0
1846,"Вологодские губернские ведомости. 1846, № 9 (2 марта)",https://www.prlib.ru/item/325108,0
1846,"Вологодские губернские ведомости. 1846, № 7 (16 февр.)",https://www.prlib.ru/item/325106,0
1846,Отчет о действиях и суммах Человеколюбивого общества.... ... за 1845 год,https://www.prlib.ru/item/678785,0
1846,О средствах к предупреждению погребения обмерших,https://www.prlib.ru/item/708763,0
1846,Краткое обозрение хода работ и предположений по составлению нового кодекса законов о наказаниях,https://www.prlib.ru/item/425609,0
1846,"Вологодские губернские ведомости. 1846, к № 49 [6 дек.]",https://www.prlib.ru/item/335488,0
1846,"Вологодские губернские ведомости. 1846, № 15 (13 апр.)",https://www.prlib.ru/item/325067,0
1846,"Вологодские губернские ведомости. 1846, № 19 (11 мая)",https://www.prlib.ru/item/325071,0
1846,"Критический разбор мнений ученых об условиях плодородия земли, с применением общего вывода к земледелию",https://www.prlib.ru/item/714348,1
1846,"Вологодские губернские ведомости. 1846, к № 45 [8 нояб.]",https://www.prlib.ru/item/335480,0
1846,"Вологодские губернские ведомости. 1846, к № 38 [20 сент.]",https://www.prlib.ru/item/335466,0
1846,Историческое описание Саввино-Сторожевского монастыря,https://www.prlib.ru/item/335112,0
1846,Какое общее образование требуется современностью от русского правоведца?,https://www.prlib.ru/item/713741,0
1846,"Тамбовские губернские ведомости. 1846, № 45 (9 ноября)",https://www.prlib.ru/item/697297,0
1846,"Вологодские губернские ведомости. 1846, № 31 (3 авг.)",https://www.prlib.ru/item/325081,0
1846,"Вологодские губернские ведомости. 1846, к № 36 [6 сент.]",https://www.prlib.ru/item/335462,0
1846,"Дополнения к Актам историческим, собранные и изданные Археографической комиссией. Т. 1. [Конец X в. - 1613 г.",https://www.prlib.ru/item/693249,0
1846,"Вологодские губернские ведомости. 1846, к № 50 [15 дек.]",https://www.prlib.ru/item/335490,0
1846,"Вологодские губернские ведомости. 1846, № 29 (20 июля)",https://www.prlib.ru/item/325078,0
1846,"Вологодские губернские ведомости. 1846, № 5 (2 февр.)",https://www.prlib.ru/item/325101,0
1846,"Описание Российской империи в историческом, географическом и статистическом отношениях. Т. 1, кн. 4. Описание Вологодской губернии",https://www.prlib.ru/item/355095,0
1846,"Тамбовские губернские ведомости. 1846, № 26 (29 июня)",https://www.prlib.ru/item/697257,0
1846,Геологическое путешествие по Алтаю,https://www.prlib.ru/item/406229,0
1846,Полное собрание законов Российской империи. Т. 20. Отделение 1-е. 1845. От № 18573-19303,https://www.prlib.ru/item/358450,0
1846,"Курс военной географии и военной статистики, преподаваемый в императорской Военной Академии Генерального Штаба подполковником Милютиным",https://www.prlib.ru/item/341998,1
1846,Текст Русской правды на основании четырех списков разных редакций,https://www.prlib.ru/item/372801,0
1846,"Вологодские губернские ведомости. 1846, № 8 (23 февр.)",https://www.prlib.ru/item/325107,0
1846,Примечания на Слово о полку Игореве,https://www.prlib.ru/item/439478,0
1846,Об имени человек,https://www.prlib.ru/item/713739,1
1846,"Словарь русско-черкесский, или адигский, с краткой грамматикой сего последнего языка, одобренный С.-Петербургской академией наук",https://www.prlib.ru/item/366027,0
1846,"Тамбовские губернские ведомости. 1846, № 43 (26 октября)",https://www.prlib.ru/item/697293,0
