title,url
План Исторического музея,http://elib.shpl.ru/ru/nodes/93264-plan-istoricheskogo-muzeya
План Казани в дни Октябрьских событий 1917 г. ,http://elib.shpl.ru/ru/nodes/94169-plan-kazani-v-dni-oktyabrskih-sobytiy-1917-g
План кампании 1814 года,http://elib.shpl.ru/ru/nodes/4293-plan-kampanii-1814-goda
План Каракумских шоров между меридианами Бами и Дурун,http://elib.shpl.ru/ru/nodes/82941-plan-karakumskih-shorov-mezhdu-meridianami-bami-i-durun
План каре Миниха при атаке неприятелем,http://elib.shpl.ru/ru/nodes/75720-plan-kare-miniha-pri-atake-nepriyatelem
План Кинбурской операции,http://elib.shpl.ru/ru/nodes/93500-plan-kinburskoy-operatsii
План Копенгагена 1801 г.,http://elib.shpl.ru/ru/nodes/81994-plan-kopengagena-1801-g
План крейсерств Владивостокской эскадры,http://elib.shpl.ru/ru/nodes/74914-plan-kreyserstv-vladivostokskoy-eskadry
План крепости Ардагана и окрестностей,http://elib.shpl.ru/ru/nodes/61420-plan-kreposti-ardagana-i-okrestnostey
План крепости Вилманстранда,http://elib.shpl.ru/ru/nodes/12432-plan-kreposti-vilmanstranda
План крепости Ганжи,http://elib.shpl.ru/ru/nodes/75555-plan-kreposti-ganzhi
План крепости Карса,http://elib.shpl.ru/ru/nodes/83961-plan-kreposti-karsa
План крепости Карса с окрестностями,http://elib.shpl.ru/ru/nodes/75624-plan-kreposti-karsa-s-okrestnostyami
План крепости Ленкорани,http://elib.shpl.ru/ru/nodes/1776-plan-kreposti-lenkorani
План крепости Ленкорани,http://elib.shpl.ru/ru/nodes/75559-plan-kreposti-lenkorani
План крепости на Ганлитапинском холме,http://elib.shpl.ru/ru/nodes/56668-plan-kreposti-na-ganlitapinskom-holme
План крепости на полуострове оз. Чалдырблиз сел. Агджа-кала,http://elib.shpl.ru/ru/nodes/56739-plan-kreposti-na-poluostrove-oz-chaldyrbliz-sel-agdzha-kala
План крепости на холме около сел. Чатах,http://elib.shpl.ru/ru/nodes/56738-plan-kreposti-na-holme-okolo-sel-chatah
План крепости около Ташбурунской клинообразной надписи,http://elib.shpl.ru/ru/nodes/56598-plan-kreposti-okolo-tashburunskoy-klinoobraznoy-nadpisi
План крепости Перемышля и ее укрепленного района,http://elib.shpl.ru/ru/nodes/63171-plan-kreposti-peremyshlya-i-ee-ukreplennogo-rayona
План крепости Шумлы и ее окрестностей,http://elib.shpl.ru/ru/nodes/75763-plan-kreposti-shumly-i-ee-okrestnostey
"План крепости, лежащей на половине пути между крепостями с рис. 34 и 35",http://elib.shpl.ru/ru/nodes/56666-plan-kreposti-lezhaschey-na-polovine-puti-mezhdu-krepostyami-s-ris-34-i-35
План крепостцы по дороге от Ташбуруна к большой крепости у Арарата (с северо-востока),http://elib.shpl.ru/ru/nodes/56665-plan-kreposttsy-po-doroge-ot-tashburuna-k-bolshoy-kreposti-u-ararata-s-severo-vostoka
План лагеря Карла XII у Днестра,http://elib.shpl.ru/ru/nodes/79956-plan-lagerya-karla-xii-u-dnestra
План Мариинского театра,http://elib.shpl.ru/ru/nodes/89371-plan-mariinskogo-teatra
План местности боев 6 и 13 августа и сражений 20-22 сентября и 2-3 октября 1877 г.,http://elib.shpl.ru/ru/nodes/75866-plan-mestnosti-boev-6-i-13-avgusta-i-srazheniy-20-22-sentyabrya-i-2-3-oktyabrya-1877-g
План местности в районе Видина-Орсова,http://elib.shpl.ru/ru/nodes/62777-plan-mestnosti-v-rayone-vidina-orsova
План местности в районе Кладово - Неготина,http://elib.shpl.ru/ru/nodes/62776-plan-mestnosti-v-rayone-kladovo-negotina
"План местности к статье ""Набег""",http://elib.shpl.ru/ru/nodes/51930-plan-mestnosti-k-statie-nabeg
"План местности к югу от Ташбуруна, где находится большая крепость. План большой крепости",http://elib.shpl.ru/ru/nodes/56667-plan-mestnosti-k-yugu-ot-tashburuna-gde-nahoditsya-bolshaya-krepost-plan-bolshoy-kreposti
План местности Ковно-Волковис-Минск-Борисов,http://elib.shpl.ru/ru/nodes/62778-plan-mestnosti-kovno-volkovis-minsk-borisov
План местности от Соудж-Булага до Моссула,http://elib.shpl.ru/ru/nodes/85759-plan-mestnosti-ot-soudzh-bulaga-do-mossula
План местности при селе Когалы,http://elib.shpl.ru/ru/nodes/61421-plan-mestnosti-pri-sele-kogaly
План местности франко-английского наступления на Артуа,http://elib.shpl.ru/ru/nodes/81919-plan-mestnosti-franko-angliyskogo-nastupleniya-na-artua
"План местности, расчищаемой под храм кн. Владимира",http://elib.shpl.ru/ru/nodes/80062-plan-mestnosti-raschischaemoy-pod-hram-kn-vladimira
План мечети города Кефы,http://elib.shpl.ru/ru/nodes/80101-plan-mecheti-goroda-kefy
"План минного заграждения, поставленнрого Соединенным флотом на рейде Порт-Артура во время блокады",http://elib.shpl.ru/ru/nodes/74841-plan-minnogo-zagrazhdeniya-postavlennrogo-soedinennym-flotom-na-reyde-port-artura-vo-vremya-blokady
План Михайловского театра,http://elib.shpl.ru/ru/nodes/89394-plan-mihaylovskogo-teatra
План Михайловского театра,http://elib.shpl.ru/ru/nodes/89440-plan-mihaylovskogo-teatra
План Московского Кремля,http://elib.shpl.ru/ru/nodes/93265-plan-moskovskogo-kremlya
План Московского пожара 1812 года,http://elib.shpl.ru/ru/nodes/93266-plan-moskovskogo-pozhara-1812-goda
План музея императора Александра III,http://elib.shpl.ru/ru/nodes/93262-plan-muzeya-imperatora-aleksandra-iii
План наступления Деникина,http://elib.shpl.ru/ru/nodes/82512-plan-nastupleniya-denikina
План наступления т. Муравьева на Самару,http://elib.shpl.ru/ru/nodes/74584-plan-nastupleniya-t-muravieva-na-samaru
План Нахичевана,http://elib.shpl.ru/ru/nodes/59965-plan-nahichevana
План Нахичевана на-Дону,http://elib.shpl.ru/ru/nodes/59921-plan-nahichevana-na-donu
План небывалого шествия судов,http://elib.shpl.ru/ru/nodes/58439-plan-nebyvalogo-shestviya-sudov
План немецких укреплений в Суше,http://elib.shpl.ru/ru/nodes/81850-plan-nemetskih-ukrepleniy-v-sushe
План нижнего течения реки Калужки,http://elib.shpl.ru/ru/nodes/52771-plan-nizhnego-techeniya-reki-kaluzhki
План Никитского сада,http://elib.shpl.ru/ru/nodes/93226-plan-nikitskogo-sada
План Новороссийска,http://elib.shpl.ru/ru/nodes/59983-plan-novorossiyska
План оборонительной линии г. Севастополя,http://elib.shpl.ru/ru/nodes/75620-plan-oboronitelnoy-linii-g-sevastopolya
План окрестностей г. Вайцена,http://elib.shpl.ru/ru/nodes/75578-plan-okrestnostey-g-vaytsena
План окрестностей г. Германштадта,http://elib.shpl.ru/ru/nodes/75582-plan-okrestnostey-g-germanshtadta
План окрестностей г. Шегешвара,http://elib.shpl.ru/ru/nodes/75581-plan-okrestnostey-g-shegeshvara
План окрестностей города Данцига,http://elib.shpl.ru/ru/nodes/77340-plan-okrestnostey-goroda-dantsiga
План окрестностей Данцига,http://elib.shpl.ru/ru/nodes/12572-plan-okrestnostey-dantsiga
План окрестностей крепости Карса,http://elib.shpl.ru/ru/nodes/75766-plan-okrestnostey-kreposti-karsa
План окрестностей крепости Карса,http://elib.shpl.ru/ru/nodes/75857-plan-okrestnostey-kreposti-karsa
План окркстностей г. Дебречина,http://elib.shpl.ru/ru/nodes/75579-plan-okrkstnostey-g-debrechina
План осадных работ крепости Денгиль-тепе,http://elib.shpl.ru/ru/nodes/75632-plan-osadnyh-rabot-kreposti-dengil-tepe
План осадных работ крепости Денгиль-тепе,http://elib.shpl.ru/ru/nodes/75633-plan-osadnyh-rabot-kreposti-dengil-tepe
План осады Ахульго,http://elib.shpl.ru/ru/nodes/75636-plan-osady-ahulgo
План осады Гергебиля,http://elib.shpl.ru/ru/nodes/51874-plan-osady-gergebilya
План осады Данцига в 1813 году,http://elib.shpl.ru/ru/nodes/12573-plan-osady-dantsiga-v-1813-godu
План осады и обороны Севастополя. 27 августа 1855 г.,http://elib.shpl.ru/ru/nodes/5359-plan-osady-i-oborony-sevastopolya-27-avgusta-1855-g
План осады крепости Ахалциха 5-15 августа 1828 г.,http://elib.shpl.ru/ru/nodes/75767-plan-osady-kreposti-ahaltsiha-5-15-avgusta-1828-g
План осады крепости Ахалцыха с 5 по 15 августа 1828 г.,http://elib.shpl.ru/ru/nodes/83963-plan-osady-kreposti-ahaltsyha-s-5-po-15-avgusta-1828-g
План осады крепости Ахалцыха с 5 по 15 августа 1828 г.,http://elib.shpl.ru/ru/nodes/83964-plan-osady-kreposti-ahaltsyha-s-5-po-15-avgusta-1828-g
План осады крепости Силистрии 1854 г.,http://elib.shpl.ru/ru/nodes/75613-plan-osady-kreposti-silistrii-1854-g
План осады крепости Торна,http://elib.shpl.ru/ru/nodes/12529-plan-osady-kreposti-torna
План осады Смоленска в 1609-1611 гг.,http://elib.shpl.ru/ru/nodes/82053-plan-osady-smolenska-v-1609-1611-gg
План осады укрепления Чох,http://elib.shpl.ru/ru/nodes/75687-plan-osady-ukrepleniya-choh
План отражения нападения горцев на укрепление и аул Истису,http://elib.shpl.ru/ru/nodes/51876-plan-otrazheniya-napadeniya-gortsev-na-ukreplenie-i-aul-istisu
План отступления от Янкова 23-25 января 1807 г.,http://elib.shpl.ru/ru/nodes/75973-plan-otstupleniya-ot-yankova-23-25-yanvarya-1807-g
План Очаковского сражения 1788 года,http://elib.shpl.ru/ru/nodes/79999-plan-ochakovskogo-srazheniya-1788-goda
План Перекопской линии,http://elib.shpl.ru/ru/nodes/75721-plan-perekopskoy-linii
"План переселенческого участка №1, образованного в 1911 г. в Аксуйской волости Чикментского уезда Сыр-Дарьинской области",http://elib.shpl.ru/ru/nodes/52049-plan-pereselencheskogo-uchastka-locale-nil-1-obrazovannogo-v-1911-g-v-aksuyskoy-volosti-chikmentskogo-uezda-syr-darinskoy-oblasti
План Петербургской части города С. Петербурга с показанием вновь предполагаемого урегулирования улиц.,http://elib.shpl.ru/ru/nodes/374-plan-peterburgskoy-chasti-goroda-s-peterburga-s-pokazaniem-vnov-predpolagaemogo-uregulirovaniya-ulits
План Петрограда с размещением лечебных заведений Всероссийского Союза городов,http://elib.shpl.ru/ru/nodes/59817-plan-petrograda-s-razmescheniem-lechebnyh-zavedeniy-vserossiyskogo-soyuza-gorodov
План Петрограда с размещением лечебных заведений Всероссийского Союза городов,http://elib.shpl.ru/ru/nodes/59818-plan-petrograda-s-razmescheniem-lechebnyh-zavedeniy-vserossiyskogo-soyuza-gorodov
План Петрограда с размещением лечебных заведений Всероссийского Союза городов,http://elib.shpl.ru/ru/nodes/59819-plan-petrograda-s-razmescheniem-lechebnyh-zavedeniy-vserossiyskogo-soyuza-gorodov
План пещеры Сапун-горы,http://elib.shpl.ru/ru/nodes/80180-plan-peschery-sapun-gory
План положения осады Гергебиля,http://elib.shpl.ru/ru/nodes/51873-plan-polozheniya-osady-gergebilya
План полоцкого кремля,http://elib.shpl.ru/ru/nodes/77350-plan-polotskogo-kremlya
План портового города Таганрога,http://elib.shpl.ru/ru/nodes/89499-plan-portovogo-goroda-taganroga
План примерной атаки Севастополя 12 августа 1853 г.,http://elib.shpl.ru/ru/nodes/63338-plan-primernoy-ataki-sevastopolya-12-avgusta-1853-g
План приморской части Одессы,http://elib.shpl.ru/ru/nodes/80206-plan-primorskoy-chasti-odessy
План проектирования Екатеринослава,http://elib.shpl.ru/ru/nodes/79957-plan-proektirovaniya-ekaterinoslava
"План прорыва нашего фронта, составленный Юденичем - Люндеквистом",http://elib.shpl.ru/ru/nodes/64138-plan-proryva-nashego-fronta-sostavlennyy-yudenichem-lyundekvistom
План развалин Месториана,http://elib.shpl.ru/ru/nodes/82971-plan-razvalin-mestoriana
План развалин Чембало,http://elib.shpl.ru/ru/nodes/79897-plan-razvalin-chembalo
План разгрома армии Юденича частями 7 и 15 армий,http://elib.shpl.ru/ru/nodes/64682-plan-razgroma-armii-yudenicha-chastyami-7-i-15-armiy
"План разрытого здания на месте, где найден камень с клинообразной надптсью царя Менуа",http://elib.shpl.ru/ru/nodes/56599-plan-razrytogo-zdaniya-na-meste-gde-nayden-kamen-s-klinoobraznoy-nadptsyu-tsarya-menua
План раскопа 1909 года,http://elib.shpl.ru/ru/nodes/80259-plan-raskopa-1909-goda
План раскопа А 1908 г.,http://elib.shpl.ru/ru/nodes/80209-plan-raskopa-a-1908-g
План раскопа В 1908 года,http://elib.shpl.ru/ru/nodes/80210-plan-raskopa-v-1908-goda
План раскопки в 150 саженей к северо-востоку от предыдущей,http://elib.shpl.ru/ru/nodes/56664-plan-raskopki-v-150-sazheney-k-severo-vostoku-ot-predyduschey
План раскопок 1894 года,http://elib.shpl.ru/ru/nodes/56601-plan-raskopok-1894-goda
План раскопок кургана,http://elib.shpl.ru/ru/nodes/80260-plan-raskopok-kurgana
"План раскопок, произведенных в 1 3/2 версты к востоку от места предыдущих раскопок (рис. 31)",http://elib.shpl.ru/ru/nodes/56602-plan-raskopok-proizvedennyh-v-1-3-2-versty-k-vostoku-ot-mesta-predyduschih-raskopok-ris-31
План расположения войск под Очаковом,http://elib.shpl.ru/ru/nodes/62746-plan-raspolozheniya-voysk-pod-ochakovom
План расположения дольменов Кожжохской группы,http://elib.shpl.ru/ru/nodes/56810-plan-raspolozheniya-dolmenov-kozhzhohskoy-gruppy
План расположения русских войск южнее д. Белоленка,http://elib.shpl.ru/ru/nodes/75739-plan-raspolozheniya-russkih-voysk-yuzhnee-d-belolenka
"План расположения русских мин и японских судов, на них подорвавшихся",http://elib.shpl.ru/ru/nodes/74840-plan-raspolozheniya-russkih-min-i-yaponskih-sudov-na-nih-podorvavshihsya
План расположения частей 20 ноября 1877 г.,http://elib.shpl.ru/ru/nodes/63114-plan-raspolozheniya-chastey-20-noyabrya-1877-g
План рейда Мобиль,http://elib.shpl.ru/ru/nodes/82048-plan-reyda-mobil
План рейда у Варны,http://elib.shpl.ru/ru/nodes/81995-plan-reyda-u-varny
План Рогервика,http://elib.shpl.ru/ru/nodes/58538-plan-rogervika
План Рождественской части города С. Петербурга,http://elib.shpl.ru/ru/nodes/399-plan-rozhdestvenskoy-chasti-goroda-s-peterburga
План Ростова-на-Дону,http://elib.shpl.ru/ru/nodes/59964-plan-rostova-na-donu
План русла восточного Узбоя,http://elib.shpl.ru/ru/nodes/82938-plan-rusla-vostochnogo-uzboya
"План Русского музея императора Александра III, верхний этаж",http://elib.shpl.ru/ru/nodes/89443-plan-russkogo-muzeya-imperatora-aleksandra-iii-verhniy-etazh
"План Русского музея императора Александра III, нижний этаж",http://elib.shpl.ru/ru/nodes/89442-plan-russkogo-muzeya-imperatora-aleksandra-iii-nizhniy-etazh
"План ряда менгиров, находящихся при впадении р. Чундук в р. Белую",http://elib.shpl.ru/ru/nodes/56813-plan-ryada-mengirov-nahodyaschihsya-pri-vpadenii-r-chunduk-v-r-beluyu
План с указанием мест потомувших судов и поставленных  русскими мин с августа по декабрь 1904 г.,http://elib.shpl.ru/ru/nodes/74855-plan-s-ukazaniem-mest-potomuvshih-sudov-i-postavlennyh-russkimi-min-s-avgusta-po-dekabr-1904-g
План Санкт-Петербурга,http://elib.shpl.ru/ru/nodes/51861-plan-sankt-peterburga
План Севастополя,http://elib.shpl.ru/ru/nodes/93196-plan-sevastopolya
План Севастополя 2-14 сентября 1854 г.,http://elib.shpl.ru/ru/nodes/81999-plan-sevastopolya-2-14-sentyabrya-1854-g
План Севастополя и его укреплений (Крымская война),http://elib.shpl.ru/ru/nodes/5416-plan-sevastopolya-i-ego-ukrepleniy-krymskaya-voyna
План Сизополя,http://elib.shpl.ru/ru/nodes/81997-plan-sizopolya
План сражения между Гаджибеем (Одессою) и о. Тендра 28 августа 1790 г.,http://elib.shpl.ru/ru/nodes/80001-plan-srazheniya-mezhdu-gadzhibeem-odessoyu-i-o-tendra-28-avgusta-1790-g
План сражения на Деве-Бойну 23 октября 1877 г. Штурм Эрзерума 26-28 октября 1877 г.,http://elib.shpl.ru/ru/nodes/75876-plan-srazheniya-na-deve-boynu-23-oktyabrya-1877-g-shturm-erzeruma-26-28-oktyabrya-1877-g
План сражения на р. Альме 8-20 сентября 1854 г.,http://elib.shpl.ru/ru/nodes/75619-plan-srazheniya-na-r-alme-8-20-sentyabrya-1854-g
План сражения на реке Альме 8 (20) сентября 1854 г.,http://elib.shpl.ru/ru/nodes/5417-plan-srazheniya-na-reke-alme-8-20-sentyabrya-1854-g
План сражения на реке Прут 9 июля 1711 г.,http://elib.shpl.ru/ru/nodes/75715-plan-srazheniya-na-reke-prut-9-iyulya-1711-g
План сражения на Синопском рейде,http://elib.shpl.ru/ru/nodes/63364-plan-srazheniya-na-sinopskom-reyde
План сражения под Парижем 18 марта 1814 г.,http://elib.shpl.ru/ru/nodes/75382-plan-srazheniya-pod-parizhem-18-marta-1814-g
План сражения под Прейсиш-Эйлау к вечеру 27 января 1807 г.,http://elib.shpl.ru/ru/nodes/75978-plan-srazheniya-pod-preysish-eylau-k-vecheru-27-yanvarya-1807-g
План сражения под Прейсиш-Эйлау с утра 27 января 1807 г.,http://elib.shpl.ru/ru/nodes/75977-plan-srazheniya-pod-preysish-eylau-s-utra-27-yanvarya-1807-g
План сражения при  Инкермане 24 октября (5 ноября) 1854 г. (Крымская война),http://elib.shpl.ru/ru/nodes/5412-plan-srazheniya-pri-inkermane-24-oktyabrya-5-noyabrya-1854-g-krymskaya-voyna
План сражения при Арси 8 и 9 марта 1814 г.,http://elib.shpl.ru/ru/nodes/75212-plan-srazheniya-pri-arsi-8-i-9-marta-1814-g
План сражения при Асландузе,http://elib.shpl.ru/ru/nodes/75558-plan-srazheniya-pri-aslanduze
План сражения при Бар сюр Обе 15 февраля 1814 года,http://elib.shpl.ru/ru/nodes/75102-plan-srazheniya-pri-bar-syur-obe-15-fevralya-1814-goda
План сражения при Бауцене,http://elib.shpl.ru/ru/nodes/12534-plan-srazheniya-pri-bautsene
План сражения при Бородине,http://elib.shpl.ru/ru/nodes/62846-plan-srazheniya-pri-borodine
План сражения при Бородине 26 августа 1812 г.,http://elib.shpl.ru/ru/nodes/5163-plan-srazheniya-pri-borodine-26-avgusta-1812-g
План сражения при Бородине 26 августа 1812 г.,http://elib.shpl.ru/ru/nodes/6133-plan-srazheniya-pri-borodine-26-avgusta-1812-g
План сражения при Ваграме в 1809 году. Австро-французская война.,http://elib.shpl.ru/ru/nodes/4083-plan-srazheniya-pri-vagrame-v-1809-godu-avstro-frantsuzskaya-voyna
План сражения при Вартенбурге 3 октября 1813 года,http://elib.shpl.ru/ru/nodes/12564-plan-srazheniya-pri-vartenburge-3-oktyabrya-1813-goda
План сражения при Вахау,http://elib.shpl.ru/ru/nodes/12568-plan-srazheniya-pri-vahau
План сражения при г. Елизаветополе 13 октября 1827 г.,http://elib.shpl.ru/ru/nodes/83950-plan-srazheniya-pri-g-elizavetopole-13-oktyabrya-1827-g
План сражения при городе Бейбурт 27 сентября 1829 г.,http://elib.shpl.ru/ru/nodes/84907-plan-srazheniya-pri-gorode-beyburt-27-sentyabrya-1829-g
План сражения при Гросс Беерене 11-23 августа 1813 года,http://elib.shpl.ru/ru/nodes/12553-plan-srazheniya-pri-gross-beerene-11-23-avgusta-1813-goda
План сражения при Денневице,http://elib.shpl.ru/ru/nodes/12562-plan-srazheniya-pri-dennevitse
План сражения при дер. Кюрюк-Дара,http://elib.shpl.ru/ru/nodes/84931-plan-srazheniya-pri-der-kyuryuk-dara
План сражения при деревне Баш Кадык Лар,http://elib.shpl.ru/ru/nodes/84930-plan-srazheniya-pri-derevne-bash-kadyk-lar
План сражения при деревне Баш-Кадык-Ляр 19 ноября 1854 г.,http://elib.shpl.ru/ru/nodes/75610-plan-srazheniya-pri-derevne-bash-kadyk-lyar-19-noyabrya-1854-g
План сражения при деревне Кюрюк-Дара 24 июля 1854 г.,http://elib.shpl.ru/ru/nodes/75617-plan-srazheniya-pri-derevne-kyuryuk-dara-24-iyulya-1854-g
План сражения при Дрездене 14 (26) августа 1813 года,http://elib.shpl.ru/ru/nodes/12558-plan-srazheniya-pri-drezdene-14-26-avgusta-1813-goda
План сражения при Дрездене 15 (27) августа 1813 года,http://elib.shpl.ru/ru/nodes/12559-plan-srazheniya-pri-drezdene-15-27-avgusta-1813-goda
План сражения при Еникульском проливе 8 июля 1790 г.,http://elib.shpl.ru/ru/nodes/80000-plan-srazheniya-pri-enikulskom-prolive-8-iyulya-1790-g
План сражения при Инкермане 24 октября 1854 г.,http://elib.shpl.ru/ru/nodes/75622-plan-srazheniya-pri-inkermane-24-oktyabrya-1854-g
План сражения при Кадикиой (Балаклаве) 13 (25) октября 1855 г. (Крымская война),http://elib.shpl.ru/ru/nodes/5411-plan-srazheniya-pri-kadikioy-balaklave-13-25-oktyabrya-1855-g-krymskaya-voyna
План сражения при Краоне 23 февраля 1814 года,http://elib.shpl.ru/ru/nodes/75104-plan-srazheniya-pri-kraone-23-fevralya-1814-goda
План сражения при Кремсе 30 октября 1805 г.,http://elib.shpl.ru/ru/nodes/75941-plan-srazheniya-pri-kremse-30-oktyabrya-1805-g
План сражения при Кульме,http://elib.shpl.ru/ru/nodes/12561-plan-srazheniya-pri-kulme
План сражения при Куннерсдорфе 1-12 августа 1759 г.,http://elib.shpl.ru/ru/nodes/75734-plan-srazheniya-pri-kunnersdorfe-1-12-avgusta-1759-g
План сражения при Лаоне 25 и 26 февраля 1814 года,http://elib.shpl.ru/ru/nodes/75105-plan-srazheniya-pri-laone-25-i-26-fevralya-1814-goda
План сражения при Ларотьере 20 января 1814 года,http://elib.shpl.ru/ru/nodes/75012-plan-srazheniya-pri-larotiere-20-yanvarya-1814-goda
План сражения при Лейпциге,http://elib.shpl.ru/ru/nodes/12570-plan-srazheniya-pri-leyptsige
План сражения при Люцене,http://elib.shpl.ru/ru/nodes/12532-plan-srazheniya-pri-lyutsene
План сражения при Малоярославце (в начале),http://elib.shpl.ru/ru/nodes/76011-plan-srazheniya-pri-maloyaroslavtse-v-nachale
План сражения при Малоярославце (в начале),http://elib.shpl.ru/ru/nodes/77318-plan-srazheniya-pri-maloyaroslavtse-v-nachale
План сражения при Марафоне ; Окрестности Карфагена ; Устье Нила ; Западная часть Греции ; План Дирахиумской операции ; Устье Одера,http://elib.shpl.ru/ru/nodes/93499-plan-srazheniya-pri-marafone-okrestnosti-karfagena-ustie-nila-zapadnaya-chast-gretsii-plan-dirahiumskoy-operatsii-ustie-odera
План сражения при Мёкерне,http://elib.shpl.ru/ru/nodes/12569-plan-srazheniya-pri-myokerne
План сражения при Островно,http://elib.shpl.ru/ru/nodes/57472-plan-srazheniya-pri-ostrovno
План сражения при Полтаве,http://elib.shpl.ru/ru/nodes/75919-plan-srazheniya-pri-poltave
План сражения при Пултуске 14 декабря 1806 г.,http://elib.shpl.ru/ru/nodes/75969-plan-srazheniya-pri-pultuske-14-dekabrya-1806-g
План сражения при р. Черной 4 августа 1855 г.,http://elib.shpl.ru/ru/nodes/75623-plan-srazheniya-pri-r-chernoy-4-avgusta-1855-g
План сражения при селении Каинлы 19 июня 1829 г.,http://elib.shpl.ru/ru/nodes/84905-plan-srazheniya-pri-selenii-kainly-19-iyunya-1829-g
План сражения при Ставучинах 17-28 августа 1739 г.,http://elib.shpl.ru/ru/nodes/75713-plan-srazheniya-pri-stavuchinah-17-28-avgusta-1739-g
План сражения при урочище Джеван-Булах 5 июля 1827 г.,http://elib.shpl.ru/ru/nodes/83960-plan-srazheniya-pri-urochische-dzhevan-bulah-5-iyulya-1827-g
План сражения при урочище Милидюз 20 июня 1829 г.,http://elib.shpl.ru/ru/nodes/84906-plan-srazheniya-pri-urochische-milidyuz-20-iyunya-1829-g
План сражения при Фер-Шампенуаз 13 марта 1814 г.,http://elib.shpl.ru/ru/nodes/75214-plan-srazheniya-pri-fer-shampenuaz-13-marta-1814-g
План сражения у Гр.-Егерсдорфа 19-30 августа 1757 г.,http://elib.shpl.ru/ru/nodes/75728-plan-srazheniya-u-gr-egersdorfa-19-30-avgusta-1757-g
План сражения у мыса Калиакрии 31 июля 1791 г.,http://elib.shpl.ru/ru/nodes/80002-plan-srazheniya-u-mysa-kaliakrii-31-iyulya-1791-g
План Ставрополя,http://elib.shpl.ru/ru/nodes/59982-plan-stavropolya
План старой Сечи казаков Запорожских,http://elib.shpl.ru/ru/nodes/80027-plan-staroy-sechi-kazakov-zaporozhskih
План столичного города Москвы,http://elib.shpl.ru/ru/nodes/529-plan-stolichnogo-goroda-moskvy
План столичного города Москвы. 1825 г.,http://elib.shpl.ru/ru/nodes/51776-plan-stolichnogo-goroda-moskvy-1825-g
План татарского укрепления,http://elib.shpl.ru/ru/nodes/79997-plan-tatarskogo-ukrepleniya
План театра литературно-художественного общества,http://elib.shpl.ru/ru/nodes/89441-plan-teatra-literaturno-hudozhestvennogo-obschestva
План Темешского ущелья,http://elib.shpl.ru/ru/nodes/75580-plan-temeshskogo-uschelya
План течения реки Дона,http://elib.shpl.ru/ru/nodes/58438-plan-techeniya-reki-dona
План типового здания переселенческого врачебного пункта,http://elib.shpl.ru/ru/nodes/52047-plan-tipovogo-zdaniya-pereselencheskogo-vrachebnogo-punkta
План Тифлиса,http://elib.shpl.ru/ru/nodes/57411-plan-tiflisa
План Тифлиса в 1783 году,http://elib.shpl.ru/ru/nodes/80204-plan-tiflisa-v-1783-godu
План Третьяковской галереи,http://elib.shpl.ru/ru/nodes/93263-plan-tretyakovskoy-galerei
План Тулона 1793 г.,http://elib.shpl.ru/ru/nodes/81993-plan-tulona-1793-g
План турецкого города Темрюка,http://elib.shpl.ru/ru/nodes/61484-plan-turetskogo-goroda-temryuka
План турецкой крепости Ачуева,http://elib.shpl.ru/ru/nodes/80199-plan-turetskoy-kreposti-achueva
План укрепления Ахты во время осады его Шамилем,http://elib.shpl.ru/ru/nodes/75686-plan-ukrepleniya-ahty-vo-vremya-osady-ego-shamilem
План укрепленного аула Салты,http://elib.shpl.ru/ru/nodes/1785-plan-ukreplennogo-aula-salty
План укрепленного селения Салты,http://elib.shpl.ru/ru/nodes/75684-plan-ukreplennogo-seleniya-salty
План укрытий на Нерунге,http://elib.shpl.ru/ru/nodes/77341-plan-ukrytiy-na-nerunge
План Унгуза,http://elib.shpl.ru/ru/nodes/82943-plan-unguza
План усадьбы,http://elib.shpl.ru/ru/nodes/79850-plan-usadby
План Херсонской крепости в 1825 г.,http://elib.shpl.ru/ru/nodes/80161-plan-hersonskoy-kreposti-v-1825-g
План храма в Херсонесе,http://elib.shpl.ru/ru/nodes/80208-plan-hrama-v-hersonese
План церкви Цкарос-Тави,http://elib.shpl.ru/ru/nodes/57406-plan-tserkvi-tskaros-tavi
План цитадели г. Самарканда в 1868 г.,http://elib.shpl.ru/ru/nodes/75627-plan-tsitadeli-g-samarkanda-v-1868-g
План Чарльстона,http://elib.shpl.ru/ru/nodes/82000-plan-charlstona
План Чикишлярского аула. Атака 19 августа 1859 г.,http://elib.shpl.ru/ru/nodes/58115-plan-chikishlyarskogo-aula-ataka-19-avgusta-1859-g
План штурма Нотебурга,http://elib.shpl.ru/ru/nodes/58440-plan-shturma-noteburga
План Янковской позиции и дела при Бергфриде 22 января 1807 г.,http://elib.shpl.ru/ru/nodes/75972-plan-yankovskoy-pozitsii-i-dela-pri-bergfride-22-yanvarya-1807-g
План Ярославля [в дни Октябрьских событий 1917 г.],http://elib.shpl.ru/ru/nodes/94170-plan-yaroslavlya-v-dni-oktyabrskih-sobytiy-1917-g
"План, приложенный к донесению кн. Цицианова о сражении при Эчмиадзинском монастыре",http://elib.shpl.ru/ru/nodes/75556-plan-prilozhennyy-k-doneseniyu-kn-tsitsianova-o-srazhenii-pri-echmiadzinskom-monastyre
Планы Антанты на Балканском театре,http://elib.shpl.ru/ru/nodes/73381-plany-antanty-na-balkanskom-teatre
