year,title,link
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 22 (27 мая)",https://www.prlib.ru/item/461474
1889,Журналы Задонского уездного земского собрания .... очередного ... сессии 1888 года,https://www.prlib.ru/item/409359
1889,"Материалы для изучения экономического быта государственных крестьян и инородцев Западной Сибири. Вып. 4. [Экономический быт государственных крестьян Гилеволиповской, Калымской, Каменской, Караульноярской, Кречетинской, Нерединской, Покровской, Созоновской, Троицкой, Тугулымской, Успенской, Усть-Ницинской и Фоминской волостей Тюменского округа Тобольской губернии",https://www.prlib.ru/item/343022
1889,Доклады Тульской губернской земской управы ... Тульскому Губернскому земскому собранию. XXV очередному .... О необходимости учреждения должности инспектора взаимного земского страхования [и др.],https://www.prlib.ru/item/711145
1889,"Поход великого государя, святейшего Никона, патриарха Московского, всея Великия, Малыя и Белыя России, в 1656 г. в Тверь, Вязьму и Иверский монастырь",https://www.prlib.ru/item/438701
1889,Программа для собирания рыб,https://www.prlib.ru/item/1528715
1889,Тобольские епархиальные ведомости. № 1-2,https://www.prlib.ru/item/456958
1889,Сочинения М. Ю. Лермонтова. Т. 4. Драматические произведения. (1828-1841),https://www.prlib.ru/item/1094509
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 40 (30 сентября)",https://www.prlib.ru/item/461494
1889,"Юридический вестник. Г. 21 1889, т. 3, кн. 2 (октябрь)",https://www.prlib.ru/item/391832
1889,"Олонецкие губернские ведомости. 1889, № 92 (29 нояб.)",https://www.prlib.ru/item/434602
1889,Полный русско-французский словарь. Ч. 2. O - V,https://www.prlib.ru/item/358697
1889,"Иркутские губернские ведомости. 1889, № 44 (1 нояб.)",https://www.prlib.ru/item/414350
1889,Тобольские епархиальные ведомости. № 3-4,https://www.prlib.ru/item/457178
1889,"Олонецкие губернские ведомости. 1889, № 33 (6 мая)",https://www.prlib.ru/item/434537
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 33 (12 августа)",https://www.prlib.ru/item/461486
1889,"Несколько новых замечаний к нашей статье: Откуда родом была св. великая княгиня Ольга [(Русская старина, июль 1888 г.)]",https://www.prlib.ru/item/428973
1889,"Олонецкие губернские ведомости. 1889, № 16 (1 марта)",https://www.prlib.ru/item/434518
1889,Уставные земские грамоты Литовско-Русского государства,https://www.prlib.ru/item/683335
1889,Гигиена. Ч. 1,https://www.prlib.ru/item/329643
1889,Журналы ... Брянского уездного земского собрания. чрезвычайного... 26 апреля 1889 года,https://www.prlib.ru/item/715168
1889,Новый закон о преобразовании местных крестьянских учреждений и судебной части в Империи,https://www.prlib.ru/item/429196
1889,"Вестник Псковского губернского земства. 1889, № 4",https://www.prlib.ru/item/400640
1889,Очерки по истории запорожских козаков и Новороссийского края,https://www.prlib.ru/item/436140
1889,"Из материалов, собранных среди крестьян Пудожского уезда, Олонецкой губернии",https://www.prlib.ru/item/334079
1889,Сведения о частной гимназии Фр. Креймана в Москве. [за 1888-89-й учебный год],https://www.prlib.ru/item/443213
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 43 (21 октября)",https://www.prlib.ru/item/461497
1889,Об условиях производства формальных следствий по закону 25 февраля 1885 года,https://www.prlib.ru/item/433221
1889,"Труды Орловской ученой архивной комиссии. 1889 [год], вып. 2. Исторические очерки города Карачева в политическом и церковном отношении, ч. 1. С древнейших времен до совершенного разорения г. Карачева в Смутное время (1618 г.)",https://www.prlib.ru/item/375947
1889,"Юридический вестник. Г. 21 1889, т. 2, кн. 4 (август)",https://www.prlib.ru/item/391830
1889,"Тобольские губернские ведомости. 1889, № 40 (7 окт.)",https://www.prlib.ru/item/373977
1889,Заселение Харьковского края и общий ход его культурного развития до открытия университета,https://www.prlib.ru/item/333639
1889,Материалы по военной статистике России,https://www.prlib.ru/item/426980
1889,"История средних веков. Т. 2, ч. 1. (XIII столетие)",https://www.prlib.ru/item/1090988
1889,"Олонецкие губернские ведомости. 1889, № 97 (16 дек.)",https://www.prlib.ru/item/434607
1889,"Олонецкие губернские ведомости. 1889, № 68 (6 сент.)",https://www.prlib.ru/item/434575
1889,"Олонецкие губернские ведомости. 1889, № 54 (19 июля)",https://www.prlib.ru/item/434560
1889,Журналы собраний Совета Императорской Московской духовной академии …. 1889 г.,https://www.prlib.ru/item/713497
1889,Колонизация Новороссийского края и первые шаги его по пути культуры,https://www.prlib.ru/item/417819
1889,Полное собрание законов Российской империи. Т. 7. 1887,https://www.prlib.ru/item/358597
1889,Царствование Иоанна IV Васильевича Грозного,https://www.prlib.ru/item/389443
1889,Государственное значение св. Сергия и Троице-Сергиевой лавры,https://www.prlib.ru/item/330054
1889,"Олонецкие губернские ведомости. 1889, № 8 (28 янв.)",https://www.prlib.ru/item/434588
1889,"Тобольские губернские ведомости. 1889, № 44 (4 нояб.)",https://www.prlib.ru/item/373981
1889,"Краткий очерк деятельности Александровского комитета о раненых, за последние 25 лет, (1864-1889)",https://www.prlib.ru/item/425545
1889,"Рязанские достопамятности, собранные архимандритом Иеоронимом",https://www.prlib.ru/item/720795
1889,"Русское судоходство, торговое и промысловое на реках, озерах и морях. Г. 4 1889, № 95, 8 июля",https://www.prlib.ru/item/1121023
1889,Программа для собирания народных юридических обычаев,https://www.prlib.ru/item/816485
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 1 (1 января)",https://www.prlib.ru/item/461461
1889,Тобольские епархиальные ведомости. № 11-12,https://www.prlib.ru/item/456943
1889,Путевые воспоминания о Крыме,https://www.prlib.ru/item/361392
1889,"Олонецкие губернские ведомости. 1889, № 82 (25 окт.)",https://www.prlib.ru/item/434591
1889,Историческое и археологическое описание Покровского девичьего монастыря в городе Суздале (Владимирской губернии) в связи с житием преподобной чудотворицы Софии (в мире великой княгини Соломонии) и царицы инокини Елены (в мире Евдокии Феодоровны Лопухиной),https://www.prlib.ru/item/416605
1889,"Русское судоходство, торговое и промысловое на реках, озерах и морях. Г. 4 1889, № 72 (15 января)",https://www.prlib.ru/item/1121046
1889,"Исторический очерк Сибири по данным, представляемым полным собранием законов. Т. 5. Екатерининский период",https://www.prlib.ru/item/863102
1889,Ульяновский монастырь у зырян,https://www.prlib.ru/item/459782
1889,Исторические материалы для составления церковных летописей Московской епархии. Вып. 7. Перемышльская и Хотунская десятины (Московского уезда),https://www.prlib.ru/item/416475
1889,К 500-летнему юбилею русской артиллерии,https://www.prlib.ru/item/417079
1889,"Олонецкие губернские ведомости. 1889, № 53 (15 июля)",https://www.prlib.ru/item/434559
1889,Отчет о состоянии и деятельности Императорского Санктпетербургского университета .... ... за 1888 год,https://www.prlib.ru/item/435676
1889,Сибирь в XIX столетии. Ч. 1. (Период от смерти императрицы Екатерины II до 1806 г.),https://www.prlib.ru/item/444914
1889,"Олонецкие губернские ведомости. 1889, № 55 (22 июля)",https://www.prlib.ru/item/434561
1889,Исследования и статьи по русской литературе и просвещению. Т. 1. [Материалы для истории образования в России в царствование императора Александра I. А. Н. Радищев],https://www.prlib.ru/item/334870
1889,Сибирская железная дорога,https://www.prlib.ru/item/444379
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 8 (18 февраля)",https://www.prlib.ru/item/461510
1889,Покорение Финляндии. Т. 1,https://www.prlib.ru/item/718327
1889,"Иркутские губернские ведомости. 1889, № 48 (29 нояб.)",https://www.prlib.ru/item/414354
1889,"Список княжеских и графских фамилий, за которыми были признаны или утверждены титулы, пожалованные им иностранными государями или принадлежащие им по происхождению от древних титулованных или владетельных родов, а также тех, коим дозволено было присоединить к своим фамилиям титулы и фамилии их родственников",https://www.prlib.ru/item/451175
1889,Экономическое значение Беломорского канала,https://www.prlib.ru/item/391385
1889,Город Екатеринбург,https://www.prlib.ru/item/899062
1889,Что сделало земство и что оно делает,https://www.prlib.ru/item/462874
1889,Сведения о международной хлебной торговле,https://www.prlib.ru/item/363950
1889,"Олонецкие губернские ведомости. 1889, № 6 (21 янв.)",https://www.prlib.ru/item/434566
1889,Государственное ополчение,https://www.prlib.ru/item/330058
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 35 (26 августа)",https://www.prlib.ru/item/461488
1889,Записки о Московской войне (1578-1582),https://www.prlib.ru/item/694099
1889,Сношения России с Кавказом. Вып. 1,https://www.prlib.ru/item/446279
1889,Исторические очерки города Карачева в политическом и церковном отношении. .... Ч. 1. С древнейших времен до совершенного разорения г. Карачева в смутное время (1618 г.),https://www.prlib.ru/item/416493
1889,Положение России на международном хлебном рынке,https://www.prlib.ru/item/358728
1889,"Спор из-за книг Н. Я. Данилевского // Русский вестник. Т. 205, декабрь 1889",https://www.prlib.ru/item/371008
1889,"Иркутские губернские ведомости. 1889, № 17 (26 апр.)",https://www.prlib.ru/item/414320
1889,"Олонецкие губернские ведомости. 1889, № 57 (29 июля)",https://www.prlib.ru/item/434563
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 4 (21 января)",https://www.prlib.ru/item/461493
1889,"Вестник Псковского губернского земства. 1889, № 9",https://www.prlib.ru/item/400645
1889,"Иркутские губернские ведомости. 1889, № 46 (15 нояб.)",https://www.prlib.ru/item/414352
1889,"Тобольские губернские ведомости. 1889, № 4 (28 янв.)",https://www.prlib.ru/item/373976
1889,Сочинения М. Ю. Лермонтова. Т. 2. Поэмы. (1828-1841),https://www.prlib.ru/item/1095786
1889,Временник Демидовского юридического лицея. Кн. 48,https://www.prlib.ru/item/328698
1889,Историческая хрестоматия. Вып. 5,https://www.prlib.ru/item/334925
1889,"Воскресные объяснения коллекций Политехнического музея. Известия Императорского общества любителей естествознания, антропологии и этнографии, состоящего при Императорском Московском университете. Г. 11 1887/1888",https://www.prlib.ru/item/816191
1889,Заметки об языке Новгородской служебной минеи 1095 года,https://www.prlib.ru/item/333419
1889,"Олонецкие губернские ведомости. 1889, № 75 (30 сент.)",https://www.prlib.ru/item/434583
1889,Забайкальское казачье войско,https://www.prlib.ru/item/411686
1889,Отчет Золотоношской уездной земской управы .... за 1888 год,https://www.prlib.ru/item/435303
1889,"Русский вестник. 1889, т. 202, [№ 5], май",https://www.prlib.ru/item/751655
1889,"Московские губернские ведомости. 1889, № 19 (13 мая)",https://www.prlib.ru/item/344465
1889,"Московские губернские ведомости. 1889, № 30 (29 июля)",https://www.prlib.ru/item/344930
1889,"Московские губернские ведомости. 1889, № 29 (22 июля)",https://www.prlib.ru/item/344858
1889,"Московские губернские ведомости. 1889, № 13 (1 апреля)",https://www.prlib.ru/item/344258
1889,"Московские губернские ведомости. 1889, № 49 (9 декабря)",https://www.prlib.ru/item/345609
1889,"Московские губернские ведомости. 1889, № 36 (9 сентября)",https://www.prlib.ru/item/688198
1889,Журналы Котельнического уездного земского собрания.... чрезвычайного созыва 3-го апреля 1889 года,https://www.prlib.ru/item/708342
1889,Журнал и доклады ... Владимирского уездного земского собрания .... экстренного ... 27 апреля 1889 года,https://www.prlib.ru/item/408584
1889,Журналы Переяславского земского собрания .... очередного... XXV созыва в августе 1889 года и чрезвычайного... 16 мая 1889 года,https://www.prlib.ru/item/678393
1889,"Сборник постановлений Галичского уездного земского собрания .... экстренного 23 и 24 мая и очередного, с 1-го по 6-е сентября 1888 г.",https://www.prlib.ru/item/442980
1889,"Тобольские губернские ведомости. 1889, № 6 (11 февр.)",https://www.prlib.ru/item/373991
1889,Журналы Тетюшского уездного земского собрания .... XXIV очередного... 4-7 октября 1888 года,https://www.prlib.ru/item/410206
1889,Смета доходов и расходов Департамента общих дел Министерства государственных имуществ .... на 1890 год,https://www.prlib.ru/item/446123
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 24 (10 июня)",https://www.prlib.ru/item/461476
1889,Журналы Городнянского уездного земского собрания.... очередного... XXIV сессии (1888 года),https://www.prlib.ru/item/714016
1889,"Конспект правил о награждении при отставке преимуществами по закону (чином, мундиром и пенсиями из казны и из эмеритуры) и о назначении пенсий семействам",https://www.prlib.ru/item/420868
1889,"Московские губернские ведомости. 1889, № 28 (15 июля)",https://www.prlib.ru/item/344813
1889,"Тобольские губернские ведомости. 1889, № 38 (23 сент.)",https://www.prlib.ru/item/373974
1889,"Иркутские губернские ведомости. 1889, № 30 (26 июля)",https://www.prlib.ru/item/414335
1889,"Олонецкие губернские ведомости. 1889, № 61 (12 авг.)",https://www.prlib.ru/item/434568
1889,"Московские губернские ведомости. 1889, № 1 (7 января)",https://www.prlib.ru/item/344085
1889,"Московские губернские ведомости. 1889, № 50 (16 декабря)",https://www.prlib.ru/item/345654
1889,"Иркутские губернские ведомости. 1889, № 35 (30 авг.)",https://www.prlib.ru/item/414340
1889,"Тобольские губернские ведомости. 1889, № 3 (21 янв.)",https://www.prlib.ru/item/373965
1889,"Московские губернские ведомости. 1889, № 51 (23 декабря)",https://www.prlib.ru/item/345696
1889,"Тобольские губернские ведомости. 1889, № 34 (26 авг.)",https://www.prlib.ru/item/373970
1889,"Иркутские губернские ведомости. 1889, № 36 (6 сент.)",https://www.prlib.ru/item/414341
1889,"Московские губернские ведомости. 1889, № 26 (1 июля)",https://www.prlib.ru/item/344729
1889,"Тобольские губернские ведомости. 1889, № 21 (27 мая)",https://www.prlib.ru/item/373956
1889,"Иркутские губернские ведомости. 1889, № 7 (15 февр.)",https://www.prlib.ru/item/414361
1889,"Тобольские губернские ведомости. 1889, № 45 (11 нояб.)",https://www.prlib.ru/item/373982
1889,"Журналы заседаний ... Балашовского уездного земского собрания .... XXIII очередного ... 8-го трехлетия, с 25 по 28 октября 1888 года",https://www.prlib.ru/item/408518
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 23 (3 июня)",https://www.prlib.ru/item/461475
1889,Обзор Тобольской губернии .... ... за 1888 год,https://www.prlib.ru/item/354311
1889,"Смета Военного министерства по Главному штабу .... 1890. Изменения, последовавшие по первоначальной смете Главного штаба на 1890 год",https://www.prlib.ru/item/446088
1889,"Олонецкие губернские ведомости. 1889, № 45 (17 июня)",https://www.prlib.ru/item/434550
1889,"Иркутские губернские ведомости. 1889, № 6 (8 февр.)",https://www.prlib.ru/item/414360
1889,"Генеральный отчет о приходе и расходе денежных сумм, бывших в распоряжении Епифанской уездной земской управы .... с 1 января 1888 года по 1-е января 1889 года",https://www.prlib.ru/item/406182
1889,"Олонецкие губернские ведомости. 1889, № 36 (17 мая)",https://www.prlib.ru/item/434540
1889,"Олонецкие губернские ведомости. 1889, № 40 (31 мая)",https://www.prlib.ru/item/434545
1889,Журналы Новоузенского уездного земского собрания... и доклады Новоузенской земской управы.... XXIV очередного... 1888 года,https://www.prlib.ru/item/714057
1889,Московский Кремль,https://www.prlib.ru/item/713541
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 36 (2 сентября)",https://www.prlib.ru/item/461489
1889,Сибирь в Екатерининской коммиссии,https://www.prlib.ru/item/444918
1889,Тобольские епархиальные ведомости. № 21-22,https://www.prlib.ru/item/457089
1889,"Олонецкие губернские ведомости. 1889, № 51 (8 июля)",https://www.prlib.ru/item/434557
1889,"Олонецкие губернские ведомости. 1889, № 2 (8 янв.)",https://www.prlib.ru/item/434522
1889,"Иркутские губернские ведомости. 1889, № 40 (4 окт.)",https://www.prlib.ru/item/414346
1889,"Олонецкие губернские ведомости. 1889, № 62 (16 авг.)",https://www.prlib.ru/item/434569
1889,"Московские губернские ведомости. 1889, № 7 (18 февраля)",https://www.prlib.ru/item/346152
1889,"Иркутские губернские ведомости. 1889, № 51 (20 дек.)",https://www.prlib.ru/item/414358
1889,Летописи Главной геофизической обсерватории. 1888. Ч. 1. Метеорологические и магнитные наблюдения станций 1 разряда и экстраординарные наблюдения станций 2 и 3 разряда,https://www.prlib.ru/item/903278
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 21 (20 мая)",https://www.prlib.ru/item/461473
1889,"Тобольские губернские ведомости. 1889, № 22 (3 июня)",https://www.prlib.ru/item/373957
1889,"Московские губернские ведомости. 1889, № 21 (27 мая)",https://www.prlib.ru/item/344591
1889,История 2-го Гренадерского Ростовского полка,https://www.prlib.ru/item/416712
1889,Обновление и освящение теплого храма св. Великомученицы Варвары в Воскресенском приходе города Юрьева,https://www.prlib.ru/item/433425
1889,"Труды Орловской ученой архивной комиссии. 1889 [год], вып. 3. Перемещение Орловской архиерейской кафедры из Севска в губернский город Орел",https://www.prlib.ru/item/375948
1889,"Исторический вестник. [Т. 35], март",https://www.prlib.ru/item/738301
1889,"Тобольские губернские ведомости. 1889, № 12 (25 марта)",https://www.prlib.ru/item/373946
1889,"Олонецкие губернские ведомости. 1889, № 11 (8 февр.)",https://www.prlib.ru/item/434513
1889,"Олонецкие губернские ведомости. 1889, № 43 (10 июня)",https://www.prlib.ru/item/434548
1889,"Иркутские губернские ведомости. 1889, № 47 (22 нояб.)",https://www.prlib.ru/item/414353
1889,"Иркутские губернские ведомости. 1889, № 23 (7 июня)",https://www.prlib.ru/item/414327
1889,"Акты, издаваемые Комиссиею, высочайше учрежденною для разбора древних актов в Вильне. Т. 16. Документы, относящиеся к истории церковной унии в России",https://www.prlib.ru/item/396816
1889,"Русский архив. [Г. 27] 1889, [кн. 2], 8",https://www.prlib.ru/item/971311
1889,Жизнь и труды М. П. Погодина. Кн. 2,https://www.prlib.ru/item/332531
1889,"Материалы для разработки вопросов, касающихся Севера России. Дополнение ко второму выпуску материалов для разработки вопросов, касающихся Севера России",https://www.prlib.ru/item/408043
1889,"Русский архив. Г. 27 1889, кн. 2, [5]",https://www.prlib.ru/item/971314
1889,"Вестник Европы. Г. 24 1889, т. 4, [кн. 7/8, июль/август]",https://www.prlib.ru/item/323454
1889,Валаамский монастырь и его подвижники,https://www.prlib.ru/item/714268
1889,Русский флот в царствование императрицы Екатерины II с 1772 г. по 1783 год,https://www.prlib.ru/item/442571
1889,Современное положение русской нефтяной промышленности и нефтяного экспорта,https://www.prlib.ru/item/370139
1889,Сборник договоров России с Китаем. 1689-1881 гг.,https://www.prlib.ru/item/442818
1889,Русская армия перед войной 1877-1878 годов,https://www.prlib.ru/item/442378
1889,Обозрение исторических сведений о Своде законов,https://www.prlib.ru/item/433436
1889,Власть московских государей,https://www.prlib.ru/item/400880
1889,О заповедных дворянских имениях,https://www.prlib.ru/item/429853
1889,По вопросу о Севастопольском порте,https://www.prlib.ru/item/357635
1889,Покорение Финляндии. Т. 2,https://www.prlib.ru/item/754184
1889,Местнические случаи в исследовании Н.П. Лихачева: Разрядные дьяки XVI века. Спб. 1888 г.,https://www.prlib.ru/item/427338
1889,"I. Именной высочайший указ о преобразовании местных крестьянских учреждений и судебной части в Империи. II. Высочайше утвержденное мнение Государственного совета о преобразовании губернских и уездных по крестьянским делам и мировых судебных учреждений. III. Положение о земских участковых начальниках. IV. Правила об устройстве судебной части в местностях, в которых введено Положение о земских участковых начальниках. V. Временные правила о волостном суде в местностях, в которых введено Положение о земских участковых начальниках. VI. Расписание должностей непременных членов и секретарей губернских присутствий, председателей и переводчиков уездных съездов, земских начальников, уездных членов окружного суда и городских судей. VII. Правила о порядке приведения в действие Положения о земских участковых начальниках",https://www.prlib.ru/item/316218
1889,Эскизы преданий и быта инородцев Глазовского уезда. Эскиз 4. Следы языческой древности в образцах устной народной поэзии вотяков,https://www.prlib.ru/item/463211
1889,"Слово его высокопреосвященства, члена Святейшего синода, высокопреосвященнейшего Павла, архиепископа Казанского и Свияжского, в день воспоминания о чудесном избавлении благочестивейшего государя императора Александра Александровича и супруги его благочестивейшей государыни Марии Феодоровны и благоверных чад их от смерти, во время крушения железнодорожного поезда - 17 октября 1889 года",https://www.prlib.ru/item/445913
1889,"Русская старина. Г. 20 1889, Т. 61, [кн. 1-3], январь-март",https://www.prlib.ru/item/362570
1889,"Очерк сравнительного учения о звуках и формах древнего, церковнославянского языка",https://www.prlib.ru/item/356090
1889,История русского театра до половины XVIII столетия,https://www.prlib.ru/item/416922
1889,Спутник правописания,https://www.prlib.ru/item/371065
1889,Русское провинциальное общество во второй половине XVIII века,https://www.prlib.ru/item/713727
1889,Царствование императора Николая I,https://www.prlib.ru/item/389439
1889,Очерки из жизни дикой Башкирии,https://www.prlib.ru/item/899491
1889,"Олонецкие губернские ведомости. 1889, № 24 (29 марта)",https://www.prlib.ru/item/434527
1889,Журналы Орловского губернского земского собрания .... XXIII очередного ... 1888 года,https://www.prlib.ru/item/409763
1889,В память пятисотлетия Косовской битвы,https://www.prlib.ru/item/399909
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 42 (14 октября)",https://www.prlib.ru/item/461496
1889,Полное собрание сочинений А. С. Грибоедова. Т. 1. (Прозаические статьи и переписка),https://www.prlib.ru/item/358658
1889,Тобольские епархиальные ведомости. № 9,https://www.prlib.ru/item/457275
1889,Путешествие великого князя Михаила Павловича по Пензенской губернии в 1817 году,https://www.prlib.ru/item/1303496
1889,"Иркутские губернские ведомости. 1889, № 20 (17 мая)",https://www.prlib.ru/item/414324
1889,"Русская историческая библиотека, издаваемая Археографической комиссией. Т. 11. Записные книги Московского стола. I. 1663-1664 г. II. 1678-1679 г.",https://www.prlib.ru/item/693628
1889,О значении свода законов Российской империи для науки и жизни,https://www.prlib.ru/item/429877
1889,Отчет о деятельности Архангельского губернского статистического комитета .... за 1887 г.,https://www.prlib.ru/item/435590
1889,Отчет Московского общества охоты .... за 1888-89 год,https://www.prlib.ru/item/435434
1889,Журналы Переяславского земского собрания .... очередного... XXIV созыва в августе 1888 года и постановления чрезвычайных собраний 29 мая и 25 ноября 1888 года,https://www.prlib.ru/item/677597
1889,"Олонецкие губернские ведомости. 1889, № 3 (11 янв.)",https://www.prlib.ru/item/434533
1889,Пеший строй крепостной артиллерии. Часть I. Одиночное ученье (с 26 рисунками). Часть II. Ротное ученье. Часть III. Батальонное ученье,https://www.prlib.ru/item/436928
1889,Журналы Александровского уездного земского собрания .... чрезвычайной сессии 1-е марта 1889 года,https://www.prlib.ru/item/713908
1889,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 2 1889, № 11 (11 марта)",https://www.prlib.ru/item/461463
1889,Опыт белорусского народного снотолкователя,https://www.prlib.ru/item/434835
1889,Первые шаги Ивана Андреевича Крылова на литературном поприще,https://www.prlib.ru/item/1090704
1889,"Руководство для народных училищ, церковно-приходских школ, городских приходских и других начальных училищ разного наименования",https://www.prlib.ru/item/442314
1889,Временник Демидовского юридического лицея. Кн. 49,https://www.prlib.ru/item/328699
1889,"Олонецкие губернские ведомости. 1889, № 41 (3 июня)",https://www.prlib.ru/item/434546
1889,"Иркутские губернские ведомости. 1889, № 29 (19 июля)",https://www.prlib.ru/item/414333
1889,"Иркутские губернские ведомости. 1889, № 14 (5 апр.)",https://www.prlib.ru/item/414317
1889,Сборник статистических сведений по Рязанской губернии. Т. 12. Начальные школы Рязанской губернии,https://www.prlib.ru/item/720487
1889,"Русский филологический вестник. Т. 21, № 2 1889",https://www.prlib.ru/item/678441
1889,"Журнал Министерства народного просвещения. Ч. 261, январь 1889",https://www.prlib.ru/item/748112
1889,Материалы для изучения экономического быта государственных крестьян и инородцев Западной Сибири. Вып. 5. Экономический быт государственных крестьян Ишимского округа Тобольской губернии,https://www.prlib.ru/item/343015
1889,Всеподданнейший отчет Обер-прокурора Святейшего синода по ведомству православного исповедания .... ... за 1887 г.,https://www.prlib.ru/item/405888
1889,"Олонецкие губернские ведомости. 1889, № 9 (1 февр.)",https://www.prlib.ru/item/434599
1889,Очерки из истории конницы,https://www.prlib.ru/item/436111
1889,Синтаксис русского языка применительно к правописанию,https://www.prlib.ru/item/365829
1889,"Олонецкие губернские ведомости. 1889, № 80 (18 окт.)",https://www.prlib.ru/item/434589
1889,"О недавно открытой, нигде не напечатанной, жалованной потомкам Сусанина грамоте",https://www.prlib.ru/item/431582
1889,Тобольские епархиальные ведомости. № 10,https://www.prlib.ru/item/456925
1889,Отчет о доходах и расходах общественных и благотворительных сумм Московского купеческого общества .... за 1888 год,https://www.prlib.ru/item/435643
1889,"Русский филологический вестник. Т. 21, [№ 1] 1889",https://www.prlib.ru/item/678439
1889,"Иркутские губернские ведомости. 1889, № 41 (11 окт.)",https://www.prlib.ru/item/414347
1889,"Олонецкие губернские ведомости. 1889, № 35 (13 мая)",https://www.prlib.ru/item/434539
1889,Историческая хрестоматия по русской истории. Ч. 3,https://www.prlib.ru/item/863306
1889,Города Московского государства в XVI веке,https://www.prlib.ru/item/406878
1889,Сборник Императорского Русского исторического общества. Т. 67. [Политическая переписка императрицы Екатерины II,https://www.prlib.ru/item/363705
1889,Архив князя Воронцова. Кн. 35. Бумаги фельдмаршала князя Михаила Семеновича Воронцова,https://www.prlib.ru/item/397200
1889,Доклады Симбирской губернской земской управы Симбирскому губернскому земскому собранию.... [очередной сессии 1889 года]. Доклад по дорожной части,https://www.prlib.ru/item/714897
1889,Медицинский отчет Костромских заведений общественного призрения.... за 1888 год,https://www.prlib.ru/item/714955
1889,Граф Михаил Михайлович Сперанский как религиозный мыслитель,https://www.prlib.ru/item/407092
1889,"Русская старина. Г. 20 1889, [Т. 62, кн. 6], июнь",https://www.prlib.ru/item/362571
1889,По Минской губернии,https://www.prlib.ru/item/437605
1889,История Сибири. Ч. 1. Период от древнейших времен до установления главенства города Тобольска и основания Иркутского острога,https://www.prlib.ru/item/416962
1889,"Сочинения князя Курбскаго, как исторический материал",https://www.prlib.ru/item/450997
1889,"Московские губернские ведомости. 1889, № 22 (3 июня)",https://www.prlib.ru/item/344622
1889,"Московские губернские ведомости. 1889, № 8 (25 февраля)",https://www.prlib.ru/item/346394
1889,"Отчет Сапожковской уездной земской управы о приходе и расходе сумм, назначенных на содержание ее .... за 1888 год и за 1-ю половину 1889 года",https://www.prlib.ru/item/678385
1889,Журналы Саратовского губернского земского собрания .... XXIII очередного... с 10 по 22 декабря 1888 года,https://www.prlib.ru/item/678277
1889,"Московские губернские ведомости. 1889, № 16 (22 апреля)",https://www.prlib.ru/item/344371
1889,Журналы Белгородского уездного земского собрания .... XXIV очередного ... с 20-го по 25-е октября 1888 года,https://www.prlib.ru/item/408799
1889,"Тобольские губернские ведомости. 1889, № 51 (23 дек.)",https://www.prlib.ru/item/373989
1889,Постановления Вышневолоцкого ... уездного земского собрания .... очередного ... 22 и 23 сентября 1888 года,https://www.prlib.ru/item/438399
1889,"Иркутские губернские ведомости. 1889, № 42 (18 окт.)",https://www.prlib.ru/item/414348
1889,"Иркутские губернские ведомости. 1889, № 38 (20 сент.)",https://www.prlib.ru/item/414343
1889,"Иркутские губернские ведомости. 1889, № 33 (16 авг.)",https://www.prlib.ru/item/414338
1889,"Московские губернские ведомости. 1889, № 9 (4 марта)",https://www.prlib.ru/item/346655
1889,"Московские губернские ведомости. 1889, № 48 (2 декабря)",https://www.prlib.ru/item/345553
1889,Журналы Рыбинского уездного земского собрания .... Очередная сессия 1888 года,https://www.prlib.ru/item/409863
1889,Журналы ... Грайворонского уездного земского собрания .... XXIV очередного ... с 11-го по 15-е октября 1888 года,https://www.prlib.ru/item/408846
1889,"Олонецкие губернские ведомости. 1889, № 38 (24 мая)",https://www.prlib.ru/item/434542
1889,"Олонецкие губернские ведомости. 1889, № 56 (26 июля)",https://www.prlib.ru/item/434562
1889,Журналы Смоленского уездного земского собрания .... XXIV-го очередного... [27-30 октября 1888 года],https://www.prlib.ru/item/410161
1889,"Московские губернские ведомости. 1889, № 37 (16 сентября)",https://www.prlib.ru/item/345169
1889,"Тобольские губернские ведомости. 1889, № 35 (2 сент.)",https://www.prlib.ru/item/373971
