year,title,link,pages
1912,Новый энциклопедический словарь. Т. 22. Кнорр - Которосль,https://www.prlib.ru/item/429232,556
1912,Доклады Управы Царицынскому ... уездному земскому собранию .... ... 47-му очередному ... 1912 года. О введении всеобщего обучения в Царицынском уезде,https://www.prlib.ru/item/331475,46
1912,"Вологодский листок. 1912, № 486 (20 дек.)",https://www.prlib.ru/item/403979,-1
1912,"Родина. Г. 34 1912, № 36 (2 сентября)",https://www.prlib.ru/item/699288,-1
1912,"Вологодский листок. 1912, № 349 (2 февр.)",https://www.prlib.ru/item/403843,-1
1912,"Вологодский листок. 1912, № 353 (12 февр.)",https://www.prlib.ru/item/403847,-1
1912,Из истории Суздальского Спасо-Евфимиева монастыря,https://www.prlib.ru/item/412948,38
1912,"Вологодский листок. 1912, № 444 (13 сент.)",https://www.prlib.ru/item/403938,-1
1912,"Московские губернские ведомости. 1912, № 54 (11 июля)",https://www.prlib.ru/item/345779,-1
1912,Постановления Прилукского уездного земского собрания .... 47-го очередного ... 1911 года,https://www.prlib.ru/item/438571,388
1912,"Школьный отдел при неофициальной части ""Тобольских губернских ведомостей"". 1912, № 9 (1 мая)",https://www.prlib.ru/item/391209,-1
1912,"Вологодский листок. 1912, № 378 (12 апр.)",https://www.prlib.ru/item/403872,-1
1912,"Вологодский листок. 1912, № 382 (22 апр.)",https://www.prlib.ru/item/403876,-1
1912,"Вологодский листок. 1912, № 477 (29 нояб.)",https://www.prlib.ru/item/403970,-1
1912,"Вологодский листок. 1912, № 485 (18 дек.)",https://www.prlib.ru/item/403978,-1
1912,"Вологодский листок. 1912, № 394 (20 мая)",https://www.prlib.ru/item/403888,-1
1912,"Вологодский листок. 1912, № 416 (10 июля)",https://www.prlib.ru/item/403910,-1
1912,"Вологодский листок. 1912, № 420 (19 июля)",https://www.prlib.ru/item/403914,-1
1912,"Вологодский листок. 1912, № 423 (26 июля)",https://www.prlib.ru/item/403917,-1
1912,"Вологодский листок. 1912, № 428 (7 авг.)",https://www.prlib.ru/item/403922,-1
1912,"Вологодский листок. 1912, № 435 (23 авг.)",https://www.prlib.ru/item/403929,-1
1912,"Вологодский листок. 1912, № 439 (2 сент.)",https://www.prlib.ru/item/403933,-1
1912,"Московские губернские ведомости. 1912, № 30 (18 апреля)",https://www.prlib.ru/item/344913,-1
1912,"Московские губернские ведомости. 1912, № 45 (9 июня)",https://www.prlib.ru/item/345472,-1
1912,"Московские губернские ведомости. 1912, № 46 (13 июня)",https://www.prlib.ru/item/345490,-1
1912,"Московские губернские ведомости. 1912, № 42 (30 мая)",https://www.prlib.ru/item/345369,-1
1912,"Московские губернские ведомости. 1912, № 74 (19 сентября)",https://www.prlib.ru/item/346271,-1
1912,"Московские губернские ведомости. 1912, № 8 (28 января)",https://www.prlib.ru/item/346413,-1
1912,"Московские губернские ведомости. 1912, № 78 (3 октября)",https://www.prlib.ru/item/346353,-1
1912,"Московские губернские ведомости. 1912, № 40 (23 мая)",https://www.prlib.ru/item/345294,-1
1912,"Московские губернские ведомости. 1912, № 24 (24 марта)",https://www.prlib.ru/item/344688,-1
1912,"Московские губернские ведомости. 1912, № 23 (21 марта)",https://www.prlib.ru/item/344644,-1
1912,"Московские губернские ведомости. 1912, № 60 (1 августа)",https://www.prlib.ru/item/345934,-1
1912,"Московские губернские ведомости. 1912, № 56 (18 июля)",https://www.prlib.ru/item/345829,-1
1912,"Московские губернские ведомости. 1912, № 70 (5 сентября)",https://www.prlib.ru/item/346190,-1
1912,"Народная газета. 1912, № 29 (22 авг.)",https://www.prlib.ru/item/350672,-1
1912,"Московские губернские ведомости. 1912, № 86 (31 октября)",https://www.prlib.ru/item/346559,-1
1912,Никон и великий раскол,https://www.prlib.ru/item/429095,102
1912,Журналы Купянского ... уездного земского собрания .... чрезвычайного … 20-го февраля 1912 года. чрезвычайного … 20-го февраля 1912 года,https://www.prlib.ru/item/409554,39
1912,Журналы Угличского уездного земского собрания .... экстренного ... сессии 1911 года,https://www.prlib.ru/item/410296,75
1912,Журналы заседаний ... Балашовского уездного земского собрания .... 46-го очередного ... 1-5 октября 1911 года,https://www.prlib.ru/item/408515,299
1912,"Иркутские губернские ведомости. 1912, № 5456 (31 янв.)",https://www.prlib.ru/item/415521,-1
1912,Журналы Дмитриевского уездного земского собрания .... чрезвычайного ... 4 ноября 1911 г.,https://www.prlib.ru/item/409273,18
1912,"Журналы с докладами и другими приложениями Борисоглебского уездного земского собрания .... за 1911 год. чрезвычайного 22, 23 мая и 21 августа, очередного 6, 7, 8 и 9 октября",https://www.prlib.ru/item/409912,765
1912,"Иркутские губернские ведомости. 1912, № 5520 (5 июля)",https://www.prlib.ru/item/415585,-1
1912,"Иркутские губернские ведомости. 1912, № 5525 (17 июля)",https://www.prlib.ru/item/415590,-1
1912,"Иркутские губернские ведомости. 1912, № 5527 (22 июля)",https://www.prlib.ru/item/415592,-1
1912,"Иркутские губернские ведомости. 1912, № 5528 (24 июля)",https://www.prlib.ru/item/415593,-1
1912,"Иркутские губернские ведомости. 1912, № 5532 (5 авг.)",https://www.prlib.ru/item/415597,-1
1912,"Иркутские губернские ведомости. 1912, № 5534 (12 авг.)",https://www.prlib.ru/item/415599,-1
1912,"Иркутские губернские ведомости. 1912, № 5537 (19 авг.)",https://www.prlib.ru/item/415602,-1
1912,"Иркутские губернские ведомости. 1912, № 5543 (2 сент.)",https://www.prlib.ru/item/415608,-1
1912,"Иркутские губернские ведомости. 1912, № 5546 (9 сент.)",https://www.prlib.ru/item/415611,-1
1912,"Иркутские губернские ведомости. 1912, № 5547 (11 сент.)",https://www.prlib.ru/item/415612,-1
1912,"Иркутские губернские ведомости. 1912, № 5557 (4 окт.)",https://www.prlib.ru/item/415622,-1
1912,"Иркутские губернские ведомости. 1912, № 5465 (23 февр.)",https://www.prlib.ru/item/415530,-1
1912,"Иркутские губернские ведомости. 1912, № 5489 (25 апр.)",https://www.prlib.ru/item/415554,-1
1912,"Иркутские губернские ведомости. 1912, № 5492 (1 мая)",https://www.prlib.ru/item/415557,-1
1912,"Иркутские губернские ведомости. 1912, № 5502 (25 мая)",https://www.prlib.ru/item/415567,-1
1912,"Иркутские губернские ведомости. 1912, № 5503 (27 мая)",https://www.prlib.ru/item/415568,-1
1912,"Иркутские губернские ведомости. 1912, № 5510 (12 июня)",https://www.prlib.ru/item/415575,-1
1912,"Иркутские губернские ведомости. 1912, № 5582 (2 дек.)",https://www.prlib.ru/item/415647,-1
1912,"Иркутские губернские ведомости. 1912, № 5593 (30 дек.)",https://www.prlib.ru/item/415658,-1
1912,Доклады Тульской губернской земской управы ... Тульскому Губернскому земскому собранию. 48-я очередная сессия 1912 г.. 48-я очередная сессия 1912 г.,https://www.prlib.ru/item/407935,161
1912,"Отчет о состоянии церковно-приходских школ и школ грамоты, подлежащих ведению Вологодского епархиального училищного совета...",https://www.prlib.ru/item/435721,181
1912,Постановления Ананьевского уездного земского собрания .... очередного ... сессии 1912 года,https://www.prlib.ru/item/438275,305
1912,Постановления Весьегонского уездного земского собрания .... [47 очередной созыв] очередной сессии 23-27 сентября и чрезвычайной - 27 ноября 1911 года,https://www.prlib.ru/item/438386,-1
1912,Отчет Борисоглебской уездной земской управы .... за 1911 год,https://www.prlib.ru/item/435182,201
1912,Отчет Керенской уездной земской управы .... за 1911 год,https://www.prlib.ru/item/435365,186
1912,"Сибирские вопросы. 1912, № 25 (14 окт.)",https://www.prlib.ru/item/444708,-1
1912,"Сибирская врачебная газета. 1912, № 9 (26 февр.)",https://www.prlib.ru/item/444364,-1
1912,"Смета доходов, расходов и специальных средств Переселенческого управления Министерства земледелия .... на 1913 год",https://www.prlib.ru/item/446134,388
1912,Смета денежных [уездных] земских повинностей по Верхнеднепровскому уезду .... на 1912 год,https://www.prlib.ru/item/446145,122
1912,Свод военных постановлений 1869 года. Сводное продолжение 1911 года,https://www.prlib.ru/item/443303,179
1912,Список чинам Государственной Канцелярии и Государственной типографии,https://www.prlib.ru/item/451252,101
1912,Журналы Дмитриевского уездного земского собрания .... XLVII очередного... за 1911 год,https://www.prlib.ru/item/707416,583
1912,"Родина. Г. 34 1912, № 22 (27 мая)",https://www.prlib.ru/item/695534,-1
1912,"Родина. Г. 34 1912, № 23 (3 июня)",https://www.prlib.ru/item/699262,-1
1912,"Родина. Г. 34 1912, № 25 (17 июня)",https://www.prlib.ru/item/699266,-1
1912,"Родина. Г. 34 1912, № 33 (12 августа)",https://www.prlib.ru/item/699282,-1
1912,Отчет Зеньковской уездной земской управы.... за 1911 год. [Ч. 1-2],https://www.prlib.ru/item/714699,462
1912,Отчет Лебединской уездной управы.... за 1911 год,https://www.prlib.ru/item/714150,248
1912,"История торговли и промышленности в России. Т. 1, вып. 5. [История торговли в России с Петра Великого до начала XX века]",https://www.prlib.ru/item/904362,44
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 33 (18 августа)",https://www.prlib.ru/item/461774,-1
1912,"Московские губернские ведомости. 1912, № 21 (14 марта)",https://www.prlib.ru/item/344575,-1
1912,"Московские губернские ведомости. 1912, № 52 (4 июля)",https://www.prlib.ru/item/345741,-1
1912,"Московские губернские ведомости. 1912, № 5 (18 января)",https://www.prlib.ru/item/345630,-1
1912,"Московские губернские ведомости. 1912, № 39 (19 мая)",https://www.prlib.ru/item/345222,-1
1912,"Московские губернские ведомости. 1912, № 37 (12 мая)",https://www.prlib.ru/item/345156,-1
1912,"Родина. Г. 34 1912, № 15 (8 апреля)",https://www.prlib.ru/item/699250,-1
1912,Стенографические отчеты. Указатель к стенографическим отчетам,https://www.prlib.ru/item/372314,690
1912,"Тобольские губернские ведомости. 1912, № 11 (13 марта)",https://www.prlib.ru/item/375246,-1
1912,"Тобольские губернские ведомости. 1912, № 18 (1 мая)",https://www.prlib.ru/item/375253,-1
1912,"Тобольские губернские ведомости. 1912, № 19 (8 мая)",https://www.prlib.ru/item/375254,-1
1912,"Тобольские губернские ведомости. 1912, № 43 (23 окт.)",https://www.prlib.ru/item/375281,-1
1912,"Тобольские губернские ведомости. 1912, № 50 (11 дек.)",https://www.prlib.ru/item/375289,-1
1912,"Вестник права и нотариата. Г. 5 1912, № 24",https://www.prlib.ru/item/323827,-1
1912,"Вестник права и нотариата. Г. 5 1912, № 25",https://www.prlib.ru/item/323828,-1
1912,"Вестник права и нотариата. Г. 5 1912, № 44",https://www.prlib.ru/item/323848,-1
1912,Тобольские епархиальные ведомости. № 20,https://www.prlib.ru/item/457068,-1
1912,Тобольские епархиальные ведомости. № 6,https://www.prlib.ru/item/457230,-1
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 14 (7 апреля)",https://www.prlib.ru/item/461754,-1
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 20 (20 мая)",https://www.prlib.ru/item/461760,-1
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 22 (2 июня)",https://www.prlib.ru/item/461762,-1
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 25 (23 июня)",https://www.prlib.ru/item/461765,-1
1912,"Вологодский листок. 1912, № 343 (19 янв.)",https://www.prlib.ru/item/403837,-1
1912,Как пишутся у нас учебники по отечествоведению и как их рецензируют,https://www.prlib.ru/item/717078,44
1912,"Вологодский листок. 1912, № 488 (25 дек.)",https://www.prlib.ru/item/403981,-1
1912,Журналы ... Царицынского уездного земского собрания ... Доклады управы и смета с раскладкой .... ... 46-го очередного... 1911 года ... на 1912 год,https://www.prlib.ru/item/332913,570
1912,"Иркутские губернские ведомости. 1912, № 5548 (13 сент.)",https://www.prlib.ru/item/415613,-1
1912,"Вестник права и нотариата. Г. 5 1912, № 27",https://www.prlib.ru/item/323830,-1
1912,"Московские губернские ведомости. 1912, № 41 (26 мая)",https://www.prlib.ru/item/345328,-1
1912,"Сибирский архив. 1912, № 8 (июнь)",https://www.prlib.ru/item/444798,-1
1912,Дни Отечественной войны (1812-ый год),https://www.prlib.ru/item/331420,48
1912,Отечественная война 1812 года,https://www.prlib.ru/item/1156434,76
1912,"Московские губернские ведомости. 1912, № 95 (1 декабря)",https://www.prlib.ru/item/346765,-1
1912,"Родина. Г. 34 1912, № 12 (18 марта)",https://www.prlib.ru/item/699243,-1
1912,"Сибирские вопросы. 1912, № 30 (28 дек.)",https://www.prlib.ru/item/444712,-1
1912,"Вестник права и нотариата. Г. 5 1912, № 21",https://www.prlib.ru/item/323824,-1
1912,Материалы для жизнеописания академика Якова Карловича Грота. (1812-1893),https://www.prlib.ru/item/426815,54
1912,Чеченские этюды,https://www.prlib.ru/item/462824,18
1912,"Вестник Европы. Г. 47 1912, [кн. 3], март",https://www.prlib.ru/item/323656,460
1912,О некоторых вопросах бакинской нефтепромышленности,https://www.prlib.ru/item/1168361,54
1912,"Сибирская врачебная газета. 1912, № 11 (11 марта)",https://www.prlib.ru/item/444318,-1
1912,"Вестник Европы. Г. 47 1912, [кн. 9], сентябрь",https://www.prlib.ru/item/323661,464
1912,"Вестник права и нотариата. Г. 5 1912, № 11",https://www.prlib.ru/item/323813,-1
1912,Записки Русского географического общества. Записки Русского географического общества. Т. 12. Русские крестьяне и оседлые инородцы Якутской области,https://www.prlib.ru/item/333564,448
1912,Царь-миротворец император Александр III и открытие памятника в Москве русским народом самодержавному миротворцу. 30.V.1912. Ч. 1. Император Александр III царь-миротворец,https://www.prlib.ru/item/1709131,38
1912,"Вестник права и нотариата. Г. 5 1912, № 1",https://www.prlib.ru/item/323811,-1
1912,События смутного времени на Руси,https://www.prlib.ru/item/366333,178
1912,"Картины по русской истории, изданные под общей редакцией [и объяснительным текстом] С. А. Князькова. Объяснительный текст к картине № 28. А. Н. Бенуа. В Немецкой слободе",https://www.prlib.ru/item/1282479,20
1912,"Вестник права и нотариата. Г. 5 1912, № 10",https://www.prlib.ru/item/323812,-1
1912,От Шахэ к Мукдену,https://www.prlib.ru/item/355516,640
1912,"Сибирская врачебная газета. 1912, № 22 (27 мая)",https://www.prlib.ru/item/444328,-1
1912,В память столетия Отечественной войны 1812 - 1814 годов,https://www.prlib.ru/item/322702,302
1912,Решения Гражданского кассационного департамента Правительствующего сената. за 1877 год,https://www.prlib.ru/item/442078,1710
1912,"Вестник Европы. Г. 47 1912, кн. 5, май",https://www.prlib.ru/item/323662,448
1912,Церковь во имя св. великомученицы Екатерины в Большом Кремлевском дворце в Москве,https://www.prlib.ru/item/462420,34
1912,"Сибирская врачебная газета. 1912, № 19 (6 мая)",https://www.prlib.ru/item/444324,-1
1912,Система русской государственной власти,https://www.prlib.ru/item/445701,334
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 30 (8 июля)",https://www.prlib.ru/item/461771,-1
1912,Вопросы колонизации. № 11,https://www.prlib.ru/item/327558,-1
1912,"Сборник манифестов, указов и положений с разъяснением права ношения медалей и наперсного креста в память Отечественной войны",https://www.prlib.ru/item/363746,48
1912,О болгарах и болгарском переселении в Россию,https://www.prlib.ru/item/351855,44
1912,"Полное собрание законов Российской империи. Т. 29, отделение 2. 1909",https://www.prlib.ru/item/358584,564
1912,"Отзыв о сочинении М.Р. Фасмера ""Греко-славянские этюды. III. Греческие заимствования в русском языке"". Спб. 1909 г., составленный акад. Ф.Е. Коршем",https://www.prlib.ru/item/355595,76
1912,Русский флот,https://www.prlib.ru/item/717203,142
1912,"Вестник права и нотариата. Г. 5 1912, № 15",https://www.prlib.ru/item/323817,-1
1912,"Родина. Г. 34 1912, № 52 (23 декабря)",https://www.prlib.ru/item/701672,-1
1912,"Сибирская врачебная газета. 1912, № 21 (20 мая)",https://www.prlib.ru/item/444327,-1
1912,"Вестник Европы. Г. 47 1912, [кн. 8], август",https://www.prlib.ru/item/323660,454
1912,"Юбилейный альбом Отечественной войны 1812 г., состоящий из 12 репродукций в красках по картинам художников В. Верещагина, А. Кившенко, И. Прянишникова, Г. Дау",https://www.prlib.ru/item/1935044,32
1912,Vid na Dniepr s bashni Veselukha. Smolensk,https://www.prlib.ru/item/316432,1
1912,Добрый путь,https://www.prlib.ru/item/407629,27
1912,Сборник материалов по Русско-Турецкой войне 1877-78 гг. на Балканском полуострове. Вып. 95 (дополнительный),https://www.prlib.ru/item/442859,542
1912,Методика обучения чтению по прохождении алфавита,https://www.prlib.ru/item/1289556,182
1912,"Московские губернские ведомости. 1912, № 91 (17 ноября)",https://www.prlib.ru/item/346690,-1
1912,Ежегодник Тобольского губернского музея. Вып. 20. 1910,https://www.prlib.ru/item/331767,231
1912,"Сибирская врачебная газета. 1912, № 12 (18 марта)",https://www.prlib.ru/item/444319,-1
1912,Великий живой памятник в честь царской славы и нижегородского геройства,https://www.prlib.ru/item/323007,20
1912,Начало династии Романовых,https://www.prlib.ru/item/351062,288
1912,"Школьный отдел при неофициальной части ""Тобольских губернских ведомостей"". 1912, № 18 (4 сент.)",https://www.prlib.ru/item/391193,-1
1912,"Энциклопедический словарь т-ва ""Бр. А. и И. Гранат и К°"". Т. 13. Гваяковая смола - Германия",https://www.prlib.ru/item/463111,412
1912,Список населенных мест Новгородской губернии. Вып. 11. Белозерский уезд,https://www.prlib.ru/item/829403,66
1912,Педагогические сочинения,https://www.prlib.ru/item/809852,414
1912,Император Александр III в русской поэзии. 26 февраля 1845 - 20 октября 1894 г.,https://www.prlib.ru/item/334529,150
1912,"Школьный отдел при неофициальной части ""Тобольских губернских ведомостей"". 1912, № 20 (2 окт.)",https://www.prlib.ru/item/391196,-1
1912,Земское самоуправление на Русском Севере в XVII в.. Т. 2. Деятельность земского мира; Земство и государство,https://www.prlib.ru/item/412202,402
1912,Северный сфинкс,https://www.prlib.ru/item/364300,180
1912,Договоры русских с греками и предшествовавшие заключению их походы русских на Византию. Ч. 2. Время Игоря и Святослава,https://www.prlib.ru/item/407637,160
1912,"Отчет Рыльской уездной земской управы о денежных суммах, находившихся в ее распоряжении .... за 1911 год и 1-ю половину 1912 г.",https://www.prlib.ru/item/435856,40
1912,Свод военных постановлений 1869 года. [Ч. 3]. Кн. 9: Военное управление казаков,https://www.prlib.ru/item/443301,92
1912,Боевые подвиги русских сапер. Ч. 2. Участие сапер в осадах и штурмах крепостей,https://www.prlib.ru/item/958731,206
1912,Планы и сочинения,https://www.prlib.ru/item/357606,160
1912,Упрощение русского правописания,https://www.prlib.ru/item/388782,104
1912,"Путешествие в северные страны, в котором описаны нравы, образ жизни и суеверия норвежцев, лапландцев, килопов, борандайцев, сибиряков, самоедов, новоземельцев и исландцев, со многими рисунками",https://www.prlib.ru/item/1288660,298
1912,"Журнал уголовного права и процесса. 1912, № 1",https://www.prlib.ru/item/332879,-1
1912,"Сибирский архив. 1912, № 5 (март)",https://www.prlib.ru/item/444788,-1
1912,С Наполеоном в Россию,https://www.prlib.ru/item/363333,200
1912,Тобольские епархиальные ведомости. № 15,https://www.prlib.ru/item/457003,-1
1912,Русская историческая география. [Вып. 2]. Мордва,https://www.prlib.ru/item/442394,76
1912,Император Александр I-й,https://www.prlib.ru/item/413556,194
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 36 (8 сентября)",https://www.prlib.ru/item/461777,-1
1912,Петровское,https://www.prlib.ru/item/959809,228
1912,Переселение и землеустройство за Уралом .... Карты заселяемых районов за Уралом,https://www.prlib.ru/item/436814,36
1912,Два восхождения на Авачинскую сопку,https://www.prlib.ru/item/407240,54
1912,Новый энциклопедический словарь. Т. 21. Каринтин - Кнорринг,https://www.prlib.ru/item/429231,540
1912,Памятная книжка Эриванской губернии.... ...на 1912 год,https://www.prlib.ru/item/1051953,761
1912,Иллюстрированное полное собрание сочинений Н. В. Гоголя. Т. 4. Драматические произведения,https://www.prlib.ru/item/1559953,483
1912,"Сибирская врачебная газета. 1912, № 18 (29 апр.)",https://www.prlib.ru/item/444323,-1
1912,Алтайский сборник. Т. 11,https://www.prlib.ru/item/316886,130
1912,Новый энциклопедический словарь. Т. 17. Душевные болезни - Жуки,https://www.prlib.ru/item/429227,582
1912,Новый энциклопедический словарь. Т. 18. Жукова - Ивница,https://www.prlib.ru/item/429228,570
1912,Можно ли было выручить Порт-Артур в мае 1904 года?,https://www.prlib.ru/item/1286199,82
1912,"Родина. Г. 34 1912, № 51 (16 декабря)",https://www.prlib.ru/item/701666,-1
1912,"Тобольские губернские ведомости. 1912, № 38 (18 сент.)",https://www.prlib.ru/item/375275,-1
1912,Список абонентов Уфимской телефонной сети по алфавиту. 1912 год,https://www.prlib.ru/item/370944,68
1912,Доклады Покровской уездной земской управы очередному уездному земскому собранию .... ... 1912 года. По медицинской части,https://www.prlib.ru/item/331467,126
1912,Краткий очерк истории сформирования и действий Пензенского дворянского ополчения в Отечественную и Освободительную войны 1812-1814 годов,https://www.prlib.ru/item/1303718,74
1912,Сведения по этнографии Владимирской губернии. Вып. 1. Свадебный обряд в Судогодском уезде Владимирской губернии. Обряды и обычаи при рождении младенца и колыбельные песни Владимирской губернии,https://www.prlib.ru/item/734958,76
1912,Фабрично-заводский рабочий Владимирской губернии (1897 год),https://www.prlib.ru/item/738677,28
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 5 (4 февраля)",https://www.prlib.ru/item/461790,-1
1912,Положение о выборах в Государственную думу,https://www.prlib.ru/item/722966,282
1912,"Школьный отдел при неофициальной части ""Тобольских губернских ведомостей"". 1912, № 8 (17 апр.)",https://www.prlib.ru/item/391208,-1
1912,"Иркутские губернские ведомости. 1912, № 5477 (22 марта)",https://www.prlib.ru/item/415542,-1
1912,"Сибирские вопросы. 1912, № 20 (28 июля)",https://www.prlib.ru/item/444704,-1
1912,Вопросы дошкольного воспитания. Сб. 1,https://www.prlib.ru/item/793228,335
1912,Сто лет службы гвардейских сапер,https://www.prlib.ru/item/958692,198
1912,"Вестник права и нотариата. Г. 5 1912, № 18",https://www.prlib.ru/item/323820,-1
1912,Новый энциклопедический словарь. Т. 19. Ивовые - Итальянское искусство,https://www.prlib.ru/item/429229,-1
1912,Краткая подворная перепись Екатеринбургского уезда Пермской губернии 1912 г.,https://www.prlib.ru/item/708663,136
1912,"Иркутские губернские ведомости. 1912, № 5478 (25 марта)",https://www.prlib.ru/item/415543,-1
1912,"Вологодский листок. 1912, № 396 (24 мая)",https://www.prlib.ru/item/403890,-1
1912,"Вологодский листок. 1912, № 359 (26 февр.)",https://www.prlib.ru/item/403853,-1
1912,Наш крайний Северо-Восток,https://www.prlib.ru/item/428796,270
1912,Полная хронология русской истории,https://www.prlib.ru/item/717571,28
1912,Новое челобитье московских торговых людей о высылке иноземцев,https://www.prlib.ru/item/351631,48
1912,"Прошлое и настоящее агрономической помощи в Рязанском уезде, в зависимости от почвенно-климатических и бытовых условий края",https://www.prlib.ru/item/687492,148
1912,Литературные беседы с детьми. Вып. 1,https://www.prlib.ru/item/1290344,84
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 27 (7 июля)",https://www.prlib.ru/item/461767,-1
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 37 (15 сентября)",https://www.prlib.ru/item/461778,-1
1912,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 25 1912, № 51/52 (22 декабря)",https://www.prlib.ru/item/461792,-1
1912,Нумизматические памятники Отечественной войны,https://www.prlib.ru/item/351842,-1
1912,Kamen'' Chasovoi. [Rieka Chusovaia],https://www.prlib.ru/item/395211,1
1912,"Нива. Г. 43 1912, № 20",https://www.prlib.ru/item/961742,-1
1912,"Отчет по устройству 23-24 сентября 1912 года праздника трезвости, принятого под покровительство Его императорским высочеством Великим князем Константином Константиновичем",https://www.prlib.ru/item/435795,-1
1912,"Родина. Г. 34 1912, № 29 (15 июля)",https://www.prlib.ru/item/699274,-1
1912,"Русская старина. Г. 43 1912. Т. 150, кн. 6, июнь",https://www.prlib.ru/item/362730,208
1912,Рязанское дворянское ополчение 1812-1814 гг.,https://www.prlib.ru/item/363320,96
1912,Новый энциклопедический словарь. Т. 23. Котошихин - Ламберт,https://www.prlib.ru/item/429237,558
1912,Александр Иванович Герцен,https://www.prlib.ru/item/316817,192
1912,Новый энциклопедический словарь. Т. 2. Александр Ягеллон - Антидор,https://www.prlib.ru/item/429212,540
1912,Летопись занятий Археографической комиссии. Вып. 24. ... за 1911 год,https://www.prlib.ru/item/694914,1048
1912,О подразумеваемом смысле нашей монархии,https://www.prlib.ru/item/431754,89
1912,"М. В. Ломоносов, его жизнь, научная, литературная и общественная деятельность",https://www.prlib.ru/item/342865,94
1912,"За веру, царя и отечество",https://www.prlib.ru/item/332984,256
1912,"Иркутские губернские ведомости. 1912, № 5589 (18 дек.)",https://www.prlib.ru/item/415654,-1
1912,Михаил Васильевич Ломоносов и северный культурный центр,https://www.prlib.ru/item/1057212,28
1912,Мои воспоминания. [Т. 1,https://www.prlib.ru/item/427556,384
1912,Лжедмитрий,https://www.prlib.ru/item/342738,100
1912,"Слово на день св. благоверного князя Александра Невского, и тезоименитство Его Величества благочестивейшего государя Императора Александра Павловича, самодержца всероссийского, говоренное в Александро-Невской лавре богословских наук бакалавром, архимандритом Иннокентием, августа 30, 1912 года",https://www.prlib.ru/item/366052,16
1912,Отечественная война и ее причины и следствия,https://www.prlib.ru/item/355572,314
1912,Очерки общественного и государственного строя древней Руси,https://www.prlib.ru/item/356111,410
1912,Решения Гражданского кассационного департамента Правительствующего сената. за 1886 г.,https://www.prlib.ru/item/442083,486
1912,"Русская старина. Г. 43 1912, Т. 152, кн. 11, ноябрь",https://www.prlib.ru/item/362735,246
1912,"Русская старина. Г. 43 1912, Т. 151, кн. 9, сентябрь",https://www.prlib.ru/item/362733,202
1912,Весь Екатеринбург и горнопромышленный Урал. 1912,https://www.prlib.ru/item/821685,148
1912,Военная галерея 1812 года,https://www.prlib.ru/item/403295,488
1912,"Очерк статистики населения, заболеваемости и медицинской помощи в России",https://www.prlib.ru/item/436089,48
1912,"Статистические данные, показывающие племенной состав населения Сибири, язык и роды инородцев. .... Т. 1. Сводные таблицы и краткие выводы",https://www.prlib.ru/item/372238,196
1912,Великая Отечественная война. 1812 год,https://www.prlib.ru/item/322994,156
1912,Судоходство и торговля в южной части Каспия,https://www.prlib.ru/item/1168358,181
1912,Сборник сведений о Северном Кавказе. Т. 7,https://www.prlib.ru/item/443096,433
1912,Сборник о земстве в Сибири,https://www.prlib.ru/item/442944,531
1912,Русский язык в Австро-Венгрии,https://www.prlib.ru/item/363139,92
1912,Причитанья над умершими Владимирской губернии,https://www.prlib.ru/item/439521,16
1912,Записки Семипалатинского подотдела Западно-Сибирского отдела Императорского Русского географического общества. Вып. 6,https://www.prlib.ru/item/799279,376
1912,1812,https://www.prlib.ru/item/1156447,72
1912,"Вологодский листок. 1912, № 356 (19 февр.)",https://www.prlib.ru/item/403850,-1
1912,Петербургский некрополь. Т. 2. (Д - Л),https://www.prlib.ru/item/954349,740
1912,"Вологодский листок. 1912, № 357 (21 февр.)",https://www.prlib.ru/item/403851,-1
1912,"Словарик орфографический и справочный, заключающий свыше 25000 слов с указанием ударений и разделением каждого слова на части для правильного переноса из одной строки в другую, с приложением правил правописания, правил переноса и правил расстановки знаков препинания",https://www.prlib.ru/item/365937,372
1912,"Статистические данные, показывающие племенной состав населения Сибири, язык и роды инородцев (на основании данных специальной разработки материала переписи 1897 г.). Записки Императорского Русского Географического Общества по Отделению Статистики. Т. 3. Вып. 4-9. Иркутская, Забайкальская, Амурская, Якутская, Приморская области и о. Сахалин",https://www.prlib.ru/item/453905,526
1912,"Война 1812 г.. .... Кн. 2. Документы, относящиеся ко всей операции",https://www.prlib.ru/item/954302,126
